Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (C),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Manifold Relative Pressure (psi)
1806582,13.67,13.92,91,0.29,2294,33.33,27.00,4.89,30,0.00,5.22,4.71,45,0.00,0.00,-9.58
1806647,13.55,13.92,91,0.29,2274,33.33,27.50,4.85,30,0.00,5.22,4.71,45,0.00,0.00,-9.58
1806714,13.55,13.92,91,0.29,2278,33.33,27.50,4.86,30,0.00,5.22,4.71,45,0.00,0.00,-9.58
1806780,13.44,13.92,91,0.29,2279,33.33,27.50,4.86,30,0.00,5.22,4.71,45,0.00,0.00,-9.58
1806847,13.55,13.92,91,0.29,2283,33.33,27.50,4.87,30,0.00,5.37,4.71,44,0.00,0.00,-9.58
1806913,13.44,13.92,91,0.29,2269,33.33,27.50,4.84,30,0.00,5.37,4.71,44,0.00,0.00,-9.43
1806979,13.55,13.84,91,0.30,2282,33.33,27.50,4.87,30,0.00,5.37,4.71,44,0.00,0.00,-9.43
1807046,13.55,13.92,91,0.30,2270,33.33,27.50,4.84,30,0.00,5.37,4.71,44,0.00,0.00,-9.43
1807111,13.67,13.84,91,0.29,2279,33.33,27.50,4.38,30,0.00,5.37,4.71,44,0.00,0.00,-9.43
1807178,13.67,13.92,91,0.30,2266,33.33,27.50,4.35,30,0.00,5.37,5.10,44,0.00,0.00,-9.43
1807244,13.78,13.84,91,0.30,2277,33.33,27.50,4.37,30,0.00,5.37,4.71,44,0.00,0.00,-9.43
1807310,14.01,13.92,91,0.30,2263,33.33,27.50,4.34,30,0.00,5.37,5.10,44,0.00,0.00,-9.43
1807377,14.36,13.84,91,0.30,2284,33.33,28.00,4.38,30,0.00,5.37,5.10,44,0.00,0.00,-9.43
1807443,14.47,13.92,91,0.30,2264,33.33,28.00,4.35,30,0.00,5.37,5.10,44,0.00,0.00,-9.43
1807509,14.59,13.84,91,0.30,2274,33.33,28.00,4.37,30,0.00,5.37,5.10,44,0.00,0.00,-9.43
1807575,14.70,13.92,91,0.31,2263,33.33,28.00,4.34,30,0.00,5.51,5.10,44,0.00,0.00,-9.43
1807641,14.70,13.84,91,0.30,2278,33.33,28.00,4.37,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1807707,14.70,13.92,91,0.31,2257,33.33,28.00,4.81,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1807774,14.70,13.92,91,0.31,2275,33.33,28.00,4.85,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1807840,14.70,13.84,91,0.31,2261,33.33,28.00,4.82,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1807907,14.59,13.92,91,0.31,2272,33.33,28.00,4.85,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1807973,14.59,13.84,91,0.31,2261,33.33,28.00,4.34,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808038,14.59,13.84,91,0.31,2258,33.33,28.00,4.82,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808105,14.59,13.84,91,0.31,2270,33.33,28.00,4.84,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808171,14.59,13.92,91,0.31,2260,33.33,28.00,4.82,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808238,14.59,13.84,91,0.31,2264,33.33,28.00,4.83,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808304,14.59,13.84,91,0.31,2261,33.33,28.00,4.82,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808370,14.59,13.84,91,0.31,2260,33.33,28.00,4.82,30,0.00,5.51,5.10,44,0.00,0.00,-9.29
1808436,14.59,13.92,91,0.30,2258,33.33,28.00,4.82,30,0.00,5.51,4.31,44,0.00,0.00,-9.29
1808505,14.59,13.84,91,0.26,2266,33.33,28.00,4.35,30,0.00,5.22,3.14,44,0.00,0.00,-9.29
1808569,14.47,13.92,91,0.21,2244,33.33,27.00,4.31,30,0.00,4.79,1.57,44,0.00,0.00,-9.58
1808635,14.24,13.92,91,0.18,2254,33.33,26.00,3.85,30,0.00,4.35,1.57,44,0.00,0.00,-10.01
1808701,14.01,13.92,91,0.17,2236,33.33,24.50,3.34,30,0.00,4.21,1.57,44,0.00,0.00,-10.45
1808769,14.01,13.92,91,0.17,2230,33.33,24.50,3.33,30,0.00,3.92,1.18,44,0.00,0.00,-10.59
1808834,14.13,13.84,91,0.17,2235,33.33,24.50,3.34,30,0.00,3.77,1.18,44,0.00,0.00,-10.88
1808901,14.36,13.92,91,0.17,2262,33.33,25.00,2.90,30,0.00,3.77,1.18,44,0.00,0.00,-11.03
1808966,14.59,13.92,91,0.17,2243,33.33,24.50,2.87,30,0.00,3.63,1.18,44,0.00,0.00,-11.03
1809032,14.81,14.00,91,0.17,2230,33.33,24.50,2.85,31,0.00,3.63,1.18,44,0.00,0.00,-11.17
1809099,14.93,13.92,91,0.17,2244,33.33,24.50,2.87,31,0.00,3.63,1.18,44,0.00,0.00,-11.17
1809165,14.81,13.92,91,0.17,2230,33.33,24.50,2.86,31,0.00,3.63,1.18,44,0.00,0.00,-11.17
1809231,14.81,13.92,91,0.17,2235,33.33,24.50,2.86,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809298,14.70,13.92,91,0.17,2227,33.33,24.50,2.85,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809364,14.70,13.92,91,0.17,2236,33.33,24.50,3.32,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809430,14.70,13.92,91,0.17,2223,33.33,24.50,2.83,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809497,14.59,13.92,91,0.17,2212,33.33,24.00,2.85,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809562,14.59,13.92,91,0.17,2230,33.33,24.50,3.30,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809629,14.59,13.92,91,0.17,2213,33.33,24.00,3.32,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809695,14.59,13.92,91,0.17,2220,33.33,24.00,3.30,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809761,14.59,13.92,91,0.17,2211,33.33,24.00,3.31,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809827,14.59,13.84,91,0.17,2218,33.33,24.00,3.29,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809894,14.47,13.92,91,0.17,2205,33.33,24.00,3.29,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1809960,14.36,13.92,91,0.17,2206,33.33,24.00,3.29,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1810026,14.36,13.92,91,0.17,2206,33.33,24.00,3.28,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1810092,14.36,13.92,91,0.17,2196,33.33,23.50,3.29,31,0.00,3.63,1.18,43,0.00,0.00,-11.17
1810158,14.36,13.92,91,0.18,2203,33.33,24.00,3.27,31,0.00,3.63,1.96,43,0.00,0.00,-11.17
1810225,14.36,13.92,91,0.20,2190,33.33,23.50,3.27,31,0.00,3.77,2.75,43,0.00,0.00,-11.03
1810291,14.47,13.92,91,0.22,2191,33.33,24.00,3.28,31,0.00,4.06,3.53,43,0.00,0.00,-10.74
1810357,14.47,13.92,91,0.24,2197,33.33,23.50,3.74,31,0.00,4.21,3.92,43,0.00,0.00,-10.59
1810423,14.70,13.84,91,0.26,2190,33.33,23.50,4.22,31,0.00,4.50,4.31,43,0.00,0.00,-10.30
1810489,14.70,13.92,91,0.27,2198,33.33,24.50,4.22,31,0.00,4.79,4.71,43,0.00,0.00,-10.01
1810555,14.70,13.84,91,0.28,2196,33.33,25.00,4.22,31,0.00,4.93,4.71,43,0.00,0.00,-9.87
1810621,14.24,13.92,91,0.29,2199,33.33,25.50,4.24,31,0.00,5.08,4.71,43,0.00,0.00,-9.72
1810687,13.78,13.84,91,0.30,2206,33.33,26.00,4.17,31,0.00,5.22,4.71,43,0.00,0.00,-9.58
1810755,13.78,13.92,91,0.30,2171,33.33,26.00,4.20,31,0.00,5.37,5.10,43,0.00,0.00,-9.43
1810820,13.90,13.84,91,0.31,2185,33.33,26.50,4.22,31,0.00,5.37,5.10,43,0.00,0.00,-9.43
1810885,14.24,13.92,91,0.32,2196,33.33,27.00,4.17,31,0.00,5.51,5.10,43,0.00,0.00,-9.29
1810952,14.47,13.84,91,0.32,2173,33.33,27.00,4.67,31,0.00,5.66,5.49,43,0.00,0.00,-9.14
1811019,14.59,13.92,91,0.32,2191,33.33,27.00,4.65,31,0.00,5.66,5.49,43,0.00,0.00,-9.14
1811084,14.70,13.84,91,0.32,2182,33.33,27.50,4.65,31,0.00,5.80,5.49,43,0.00,0.00,-9.00
1811151,14.81,13.92,91,0.33,2186,33.33,28.00,4.66,31,0.00,5.80,5.49,43,0.00,0.00,-9.00
1811216,14.93,13.84,91,0.33,2174,33.33,28.00,4.64,31,0.00,5.95,5.88,43,0.00,0.00,-8.85
1811284,14.81,13.92,91,0.34,2185,33.33,28.50,4.66,31,0.00,5.95,5.88,43,0.00,0.00,-8.85
1811350,14.81,13.84,91,0.35,2179,33.33,28.50,4.65,31,0.00,6.09,6.27,43,0.00,0.00,-8.71
1811417,14.81,13.84,91,0.36,2171,33.33,28.50,4.63,31,0.00,6.24,6.27,43,0.00,0.00,-8.56
1811483,14.93,13.84,91,0.36,2189,33.33,29.00,5.14,31,0.00,6.24,6.27,43,0.00,0.00,-8.56
1811548,14.93,13.92,91,0.37,2170,33.33,29.50,5.09,31,0.00,6.24,6.27,42,0.00,0.00,-8.56
1811614,14.93,13.84,91,0.36,2185,33.33,29.50,5.13,31,0.00,6.38,6.27,42,0.00,0.00,-8.42
1811680,14.81,13.84,91,0.37,2182,33.33,29.50,5.12,31,0.00,6.38,6.67,42,0.00,0.00,-8.42
1811747,14.70,13.84,91,0.38,2178,33.33,29.50,5.11,31,0.00,6.53,6.67,42,0.00,0.00,-8.27
1811813,14.70,13.92,91,0.38,2174,33.33,30.00,5.10,31,0.00,6.67,6.67,42,0.00,0.00,-8.13
1811879,14.70,13.92,91,0.38,2178,33.33,30.00,5.11,31,0.00,6.67,6.67,42,0.00,0.00,-8.13
1811946,14.59,13.84,91,0.39,2169,33.33,30.50,5.09,31,0.00,6.67,6.67,42,0.00,0.00,-8.13
1812012,14.59,13.84,91,0.39,2187,33.33,30.50,5.13,31,0.00,6.82,7.06,42,0.00,0.00,-7.98
1812078,14.59,13.92,91,0.39,2174,33.33,30.50,5.10,31,0.00,6.82,7.06,42,0.00,0.00,-7.98
1812144,14.59,13.92,91,0.40,2186,33.33,30.50,5.13,31,0.00,6.82,7.06,42,0.00,0.00,-7.98
1812211,14.70,13.84,91,0.40,2186,33.33,30.50,5.60,31,0.00,6.96,7.06,42,0.00,0.00,-7.84
1812277,14.70,13.92,91,0.41,2176,33.33,31.00,5.57,31,0.00,6.96,7.06,42,0.00,0.00,-7.84
1812342,14.70,13.92,91,0.41,2184,33.33,31.00,5.59,31,0.00,6.96,7.06,42,0.00,0.00,-7.84
1812409,14.70,13.92,91,0.41,2175,33.33,30.50,5.57,31,0.00,7.11,7.06,42,0.00,0.00,-7.69
1812475,14.81,13.84,91,0.41,2190,33.33,30.50,5.61,31,0.00,7.11,7.06,42,0.00,0.00,-7.69
1812541,14.81,13.92,91,0.42,2181,33.33,30.50,5.58,31,0.00,7.11,7.06,42,0.00,0.00,-7.69
1812608,14.70,13.84,91,0.42,2184,33.33,30.50,5.59,31,0.00,7.25,7.45,42,0.00,0.00,-7.55
1812674,14.70,13.92,91,0.42,2185,33.33,30.50,5.59,31,0.00,7.25,7.45,42,0.00,0.00,-7.55
1812740,14.70,13.92,91,0.43,2179,33.33,30.50,5.58,31,0.00,7.25,7.45,42,0.00,0.00,-7.55
1812806,14.70,13.84,91,0.43,2178,33.33,30.50,5.57,31,0.00,7.40,7.45,42,0.00,0.00,-7.55
1812872,14.70,13.92,91,0.43,2186,33.33,30.50,5.60,31,0.00,7.40,7.45,42,0.00,0.00,-7.40
1812938,14.70,13.92,91,0.44,2183,33.33,30.50,5.59,31,0.00,7.40,7.45,42,0.00,0.00,-7.40
1813005,14.70,13.92,91,0.44,2192,33.33,30.50,5.61,31,0.00,7.40,7.45,42,0.00,0.00,-7.40
1813070,14.70,13.84,91,0.43,2194,33.33,30.50,5.62,31,0.00,7.40,7.45,42,0.00,0.00,-7.40
1813136,14.70,13.84,91,0.43,2183,33.33,30.50,5.59,31,0.00,7.55,7.45,42,0.00,0.00,-7.40
1813204,14.81,13.84,91,0.44,2192,33.33,30.50,5.61,31,0.00,7.55,7.45,42,0.00,0.00,-7.25
1813269,14.70,13.84,91,0.45,2182,33.33,30.00,5.59,31,0.00,7.55,7.45,42,0.00,0.00,-7.25
1813335,14.70,13.92,91,0.45,2198,33.33,30.00,6.10,31,0.00,7.55,7.45,42,0.00,0.00,-7.25
1813401,14.81,13.84,91,0.45,2194,33.33,30.00,6.08,31,0.00,7.55,7.84,42,0.00,0.00,-7.25
1813467,14.81,13.84,91,0.45,2188,33.33,30.00,6.07,31,0.00,7.69,7.84,42,0.00,0.00,-7.25
1813534,14.70,13.84,91,0.45,2197,33.33,30.00,6.09,31,0.00,7.69,7.84,42,0.00,0.00,-7.11
1813599,14.70,13.84,91,0.46,2184,33.33,30.00,6.06,31,0.00,7.69,7.84,42,0.00,0.00,-7.11
1813665,14.70,13.84,91,0.45,2206,33.33,30.00,6.12,31,0.00,7.69,7.84,42,0.00,0.00,-7.11
1813732,14.70,13.84,91,0.46,2196,33.33,30.00,6.09,31,0.00,7.69,7.84,42,0.00,0.00,-7.11
1813798,14.70,13.84,91,0.46,2193,33.33,30.00,6.08,31,0.00,7.69,7.84,42,0.00,0.00,-7.11
1813864,14.81,13.84,91,0.46,2200,33.33,30.00,6.10,31,0.00,7.84,7.84,42,0.00,0.00,-7.11
1813931,14.70,13.84,91,0.46,2197,33.33,29.50,6.09,31,0.00,7.84,7.84,43,0.00,0.00,-6.96
1813997,14.81,13.84,91,0.46,2200,33.33,29.50,6.10,31,0.00,7.84,7.84,43,0.00,0.00,-6.96
1814062,14.70,13.84,91,0.46,2212,33.33,29.50,6.14,31,0.00,7.84,7.84,43,0.00,0.00,-6.96
1814129,14.70,13.84,91,0.46,2190,33.33,29.50,6.07,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814195,14.81,13.84,91,0.46,2211,33.33,29.50,6.13,31,0.00,7.84,7.84,43,0.00,0.00,-6.96
1814261,14.70,13.84,91,0.46,2200,33.33,29.50,6.10,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814328,14.70,13.84,91,0.46,2207,33.33,29.50,6.12,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814393,14.70,13.84,91,0.47,2212,33.33,29.50,6.14,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814461,14.81,13.84,91,0.46,2198,33.33,29.50,6.10,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814527,14.81,13.84,91,0.47,2208,33.33,29.50,6.12,31,0.00,7.84,8.24,43,0.00,0.00,-6.96
1814592,14.81,13.92,91,0.47,2207,33.33,29.50,6.12,31,0.00,7.98,8.24,43,0.00,0.00,-6.96
1814658,14.81,13.76,91,0.47,2214,33.33,29.50,6.14,31,0.00,7.84,8.24,43,0.00,0.00,-6.82
1814724,14.81,13.84,91,0.47,2200,33.33,29.50,6.10,31,0.00,7.98,8.24,43,0.00,0.00,-6.96
1814790,14.70,13.84,91,0.47,2203,33.33,29.50,6.11,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1814856,14.70,13.84,91,0.47,2213,33.33,29.50,6.14,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1814923,14.70,13.84,91,0.47,2206,33.33,29.50,6.12,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1814990,14.70,13.84,91,0.47,2221,33.33,29.50,6.16,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815056,14.70,13.76,91,0.47,2201,33.33,29.50,6.10,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815123,14.70,13.84,91,0.47,2210,33.33,29.50,6.13,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815188,14.70,13.84,91,0.47,2216,33.33,29.50,6.15,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815254,14.70,13.84,91,0.47,2208,33.33,29.50,6.12,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815319,14.70,13.92,91,0.47,2221,33.33,29.50,6.16,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815386,14.81,13.92,91,0.47,2211,33.33,29.50,6.13,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815452,14.70,13.92,91,0.47,2219,33.33,29.50,6.15,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815517,14.70,13.84,91,0.47,2214,33.33,29.50,6.14,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815584,14.70,13.92,91,0.47,2212,33.33,29.50,6.16,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815650,14.70,13.84,91,0.47,2222,33.33,29.50,6.16,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815716,14.70,13.92,91,0.47,2221,33.33,29.50,6.14,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815782,14.70,13.92,91,0.47,2215,33.33,29.50,6.17,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815848,14.70,13.92,91,0.47,2226,33.33,29.50,6.16,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815916,14.70,13.84,91,0.46,2221,33.33,29.50,6.18,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1815982,14.70,13.92,91,0.47,2229,33.33,29.50,6.15,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1816047,14.70,13.84,91,0.47,2219,33.33,29.50,6.18,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1816114,14.81,13.92,91,0.47,2227,33.33,29.50,6.63,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1816179,14.81,13.84,91,0.47,2220,33.33,29.50,6.65,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1816246,14.70,13.84,91,0.47,2227,33.33,29.50,6.65,31,0.00,7.98,8.24,42,0.00,0.00,-6.82
1816313,14.70,13.92,91,0.47,2225,33.33,29.50,6.64,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816379,14.70,13.84,91,0.47,2225,33.33,29.50,6.69,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816445,14.70,13.84,91,0.47,2240,33.33,29.50,6.63,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816511,14.70,13.84,91,0.47,2221,33.33,29.50,6.69,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816578,14.70,13.84,91,0.47,2239,33.33,29.50,6.66,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816644,14.70,13.84,91,0.47,2228,33.33,29.50,6.65,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816710,14.70,13.84,91,0.46,2227,33.33,29.50,6.20,31,0.00,7.98,8.24,43,0.00,0.00,-6.82
1816776,14.70,13.84,91,0.45,2235,33.33,30.00,6.20,31,0.00,7.84,7.84,43,0.00,0.00,-6.96
1816843,14.70,13.92,91,0.44,2236,33.33,30.00,6.19,31,0.00,7.69,7.45,43,0.00,0.00,-7.11
1816909,14.59,13.84,91,0.44,2234,33.33,30.00,6.17,31,0.00,7.69,7.45,43,0.00,0.00,-7.11
1816976,14.47,13.84,91,0.43,2226,33.33,30.50,6.23,31,0.00,7.55,7.45,43,0.00,0.00,-7.25
1817041,14.59,13.84,91,0.41,2246,33.33,30.50,5.71,31,0.00,7.40,7.06,43,0.00,0.00,-7.40
1817107,14.59,13.84,91,0.39,2250,33.33,30.50,5.76,31,0.00,7.25,6.27,43,0.00,0.00,-7.55
1817173,14.59,13.84,91,0.36,2228,33.33,31.00,5.23,31,0.00,6.96,5.88,43,0.00,0.00,-7.84
1817240,14.47,13.84,91,0.35,2228,33.33,31.00,5.27,31,0.00,6.67,5.49,43,0.00,0.00,-8.13
1817306,14.36,13.92,91,0.33,2246,33.33,30.50,4.77,31,0.00,6.38,5.10,43,0.00,0.00,-8.42
1817372,14.47,13.84,91,0.32,2235,33.33,29.50,4.79,31,0.00,6.24,5.10,43,0.00,0.00,-8.56
1817438,14.59,13.92,91,0.32,2232,33.33,28.50,4.76,31,0.00,5.95,4.71,43,0.00,0.00,-8.85
1817506,14.81,13.84,91,0.30,2247,33.33,28.50,4.79,31,0.00,5.95,4.31,43,0.00,0.00,-8.85
1817571,14.81,13.84,91,0.29,2234,33.33,28.00,4.29,31,0.00,5.66,4.31,43,0.00,0.00,-9.14
1817637,14.81,13.84,91,0.29,2238,33.33,27.50,4.30,31,0.00,5.66,4.31,43,0.00,0.00,-9.14
1817703,14.70,13.92,91,0.28,2242,33.33,27.00,4.30,31,0.00,5.51,4.31,43,0.00,0.00,-9.29
1817769,14.70,13.84,91,0.28,2225,33.33,27.00,4.27,31,0.00,5.37,4.31,43,0.00,0.00,-9.43
1817835,14.70,13.92,91,0.27,2241,33.33,27.00,4.30,31,0.00,5.37,3.92,43,0.00,0.00,-9.43
1817901,14.70,13.84,91,0.27,2234,33.33,27.00,4.29,31,0.00,5.22,3.92,43,0.00,0.00,-9.58
1817967,14.70,13.92,91,0.27,2230,33.33,26.50,4.28,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818033,14.70,13.84,91,0.27,2221,33.33,26.00,4.26,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818099,14.81,13.84,91,0.27,2227,33.33,26.00,4.28,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818166,14.93,13.84,91,0.27,2244,33.33,26.00,4.31,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818232,14.81,13.92,91,0.27,2216,33.33,26.00,4.25,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818299,14.81,13.84,91,0.26,2226,33.33,26.00,4.27,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818365,14.70,13.84,91,0.26,2227,33.33,26.00,4.28,31,0.00,4.93,3.92,43,0.00,0.00,-9.87
1818431,14.70,14.00,91,0.26,2228,33.33,26.00,4.28,31,0.00,5.08,3.92,43,0.00,0.00,-9.72
1818497,14.47,13.84,91,0.27,2210,33.33,26.00,4.24,31,0.00,4.93,3.92,43,0.00,0.00,-9.87
1818564,14.36,13.84,91,0.26,2218,33.33,26.00,4.26,31,0.00,4.93,3.92,43,0.00,0.00,-9.87
1818630,14.24,13.92,91,0.26,2227,33.33,26.00,4.28,31,0.00,4.93,3.92,43,0.00,0.00,-9.87
1818697,14.24,13.92,91,0.27,2203,33.33,26.00,4.23,31,0.00,4.93,3.92,43,0.00,0.00,-9.87
1818763,14.13,13.84,91,0.26,2219,33.33,26.00,4.26,31,0.00,4.93,3.53,43,0.00,0.00,-9.87
1818828,14.24,13.92,91,0.26,2218,33.33,26.00,3.78,31,0.00,4.93,3.53,43,0.00,0.00,-9.87
1818895,14.24,13.92,91,0.26,2223,33.33,26.00,3.79,31,0.00,4.93,3.53,43,0.00,0.00,-9.87
1818961,14.24,13.92,91,0.26,2201,33.33,25.50,3.76,31,0.00,4.93,3.53,43,0.00,0.00,-9.87
1819026,14.24,13.92,91,0.26,2204,33.33,25.50,3.76,31,0.00,4.79,3.53,43,0.00,0.00,-9.87
1819094,14.36,14.00,91,0.26,2212,33.33,25.50,3.78,31,0.00,4.79,3.53,43,0.00,0.00,-10.01
1819160,14.47,13.92,91,0.25,2203,33.33,25.50,3.76,31,0.00,4.79,3.53,43,0.00,0.00,-10.01
1819225,14.59,13.92,91,0.25,2215,33.33,25.50,3.78,31,0.00,4.79,3.53,43,0.00,0.00,-10.01
1819292,14.59,13.92,91,0.25,2202,33.33,25.00,3.76,31,0.00,4.79,3.53,43,0.00,0.00,-10.01
1819358,14.70,13.84,91,0.25,2199,33.33,25.00,3.75,31,0.00,4.79,3.14,43,0.00,0.00,-10.01
1819425,14.70,13.92,91,0.24,2204,33.33,25.00,3.76,31,0.00,4.64,2.75,43,0.00,0.00,-10.01
1819490,14.70,13.92,91,0.24,2197,33.33,25.00,3.75,31,0.00,4.64,2.75,43,0.00,0.00,-10.16
1819557,14.70,13.92,91,0.23,2205,33.33,24.50,3.76,31,0.00,4.50,1.96,43,0.00,0.00,-10.16
1819622,14.59,13.92,91,0.21,2188,33.33,24.50,3.27,31,0.00,4.35,1.96,43,0.00,0.00,-10.30
1819689,14.59,13.92,91,0.20,2183,33.33,23.50,3.26,31,0.00,4.21,1.96,43,0.00,0.00,-10.45
1819755,14.36,13.92,91,0.20,2198,33.33,23.50,3.28,31,0.00,4.06,1.96,43,0.00,0.00,-10.59
1819820,14.24,13.92,91,0.19,2198,33.33,24.00,3.28,31,0.00,4.06,1.96,43,0.00,0.00,-10.74
1819888,14.24,13.92,91,0.20,2190,33.33,23.50,3.27,31,0.00,3.92,1.57,43,0.00,0.00,-10.74
1819953,14.13,13.92,91,0.19,2182,33.33,23.50,3.26,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820019,14.24,13.92,91,0.19,2191,33.33,23.50,3.27,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820084,14.47,13.92,91,0.19,2185,33.33,23.50,3.26,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820152,14.59,13.92,91,0.19,2176,33.33,23.50,3.25,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820217,14.70,13.92,91,0.19,2193,33.33,23.50,3.27,31,0.00,3.77,1.57,43,0.00,0.00,-10.88
1820283,14.81,13.92,91,0.19,2179,33.33,23.50,3.25,31,0.00,3.92,1.57,43,0.00,0.00,-11.03
1820351,14.81,13.92,91,0.19,2170,33.33,23.50,3.24,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820416,14.81,13.92,91,0.19,2182,33.33,23.50,3.26,31,0.00,3.77,1.57,43,0.00,0.00,-10.88
1820483,14.81,13.92,91,0.19,2160,33.33,23.50,3.23,31,0.00,3.77,1.57,43,0.00,0.00,-11.03
1820548,14.70,13.92,91,0.19,2160,33.33,23.50,3.23,31,0.00,3.92,1.57,43,0.00,0.00,-11.03
1820615,14.70,13.92,91,0.19,2170,33.33,23.50,3.24,31,0.00,3.77,1.57,43,0.00,0.00,-10.88
1820681,14.59,13.84,91,0.19,2154,33.33,23.50,3.22,31,0.00,3.92,1.57,43,0.00,0.00,-11.03
1820748,14.59,13.92,91,0.19,2159,33.33,23.50,3.22,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820814,14.47,13.84,91,0.19,2161,33.33,23.50,3.23,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820882,14.47,13.92,91,0.19,2144,33.33,23.50,3.20,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1820948,14.36,13.84,91,0.19,2156,33.33,23.00,3.22,31,0.00,3.92,1.57,43,0.00,0.00,-10.88
1821013,14.36,13.92,91,0.19,2153,33.33,23.00,3.22,31,0.00,3.92,1.57,42,0.00,0.00,-10.88
1821079,14.36,13.84,91,0.19,2144,33.33,23.00,3.20,31,0.00,3.92,1.57,42,0.00,0.00,-10.88
1821146,14.47,13.92,91,0.19,2148,33.33,23.00,3.21,31,0.00,3.92,1.57,42,0.00,0.00,-10.88
1821212,14.47,13.84,91,0.19,2140,33.33,23.00,3.19,31,0.00,3.92,1.57,42,0.00,0.00,-10.88
