Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
957818,-14.06,14.59,13.76,176,0.42,2764,0.00,36.50,7.08,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.4679
957891,-14.06,14.59,13.68,176,0.43,2757,0.00,36.50,7.06,81,0.00,0,6.38,-8.27,19.70,2.10,7.84,0.80,76.3672
957965,-14.06,14.59,13.76,176,0.42,2776,0.00,36.50,7.11,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3916
958038,-14.06,14.59,13.76,176,0.42,2774,0.00,36.50,7.10,81,0.00,0,6.38,-8.27,19.46,2.08,7.84,0.80,76.4191
958110,-14.06,14.59,13.76,176,0.43,2772,0.00,36.50,7.10,81,0.00,0,6.38,-8.27,19.70,2.10,7.84,0.80,76.5289
958184,-14.06,14.59,13.76,176,0.43,2763,0.00,36.50,7.10,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3580
958257,-14.06,14.59,13.76,176,0.43,2772,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.3367
958330,-14.06,14.59,13.68,176,0.43,2764,0.00,36.50,7.08,81,0.00,0,6.38,-8.27,19.70,2.10,7.84,0.80,76.4252
958403,-14.06,14.59,13.68,176,0.43,2771,0.00,36.50,7.09,81,0.00,0,6.38,-8.27,19.70,2.10,7.84,0.80,76.4374
958478,-14.06,14.59,13.84,176,0.42,2763,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.38,2.10,7.84,0.80,76.3916
958549,-14.06,14.59,13.76,176,0.42,2761,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3550
958623,-14.06,14.59,13.76,176,0.42,2772,0.00,36.50,6.48,81,0.00,0,6.38,-8.27,19.23,2.08,7.84,0.80,76.4679
958696,-14.06,14.70,13.76,176,0.43,2763,0.00,36.50,7.10,81,0.00,0,6.38,-8.27,19.62,2.10,7.84,0.80,76.5015
958769,-14.06,14.70,13.76,176,0.42,2762,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.62,2.10,7.84,0.80,76.3519
958842,-14.06,14.70,13.76,176,0.43,2759,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.62,2.08,7.84,0.80,76.3824
958915,-14.06,14.70,13.76,176,0.42,2761,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.4771
958988,-14.06,14.70,13.76,176,0.42,2765,0.00,36.50,7.08,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.3306
959060,-14.06,14.70,13.84,176,0.43,2754,0.00,36.50,7.05,81,0.00,0,6.38,-8.27,19.70,2.10,7.84,0.80,76.3062
959133,-14.06,14.70,13.76,176,0.42,2759,0.00,36.50,7.06,81,0.00,0,6.38,-8.27,19.38,2.10,7.84,0.80,76.3885
959207,-14.06,14.70,13.76,176,0.42,2753,0.00,36.50,7.05,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.4191
959280,-14.06,14.59,13.76,176,0.43,2760,0.00,36.50,7.06,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.3824
959353,-14.06,14.70,13.76,176,0.43,2749,0.00,36.50,7.07,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3550
959426,-14.06,14.70,13.76,176,0.42,2752,0.00,36.50,7.04,81,0.00,0,6.38,-8.27,19.23,2.10,7.84,0.80,76.3275
959499,-14.06,14.70,13.76,176,0.42,2753,0.00,36.50,7.05,81,0.00,0,6.38,-8.27,19.38,2.10,7.84,0.80,76.4252
959572,-14.06,14.70,13.76,176,0.43,2745,0.00,36.50,7.03,81,0.00,0,6.38,-8.27,19.62,2.08,7.84,0.80,76.3763
959645,-14.06,14.81,13.76,176,0.43,2753,0.00,36.50,7.05,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3184
959719,-14.06,14.70,13.76,176,0.43,2740,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.4221
959792,-14.06,14.70,13.76,176,0.42,2756,0.00,36.50,7.06,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.4191
959865,-14.06,14.59,13.76,176,0.43,2743,0.00,36.50,7.02,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3550
959937,-14.06,14.59,13.76,176,0.43,2749,0.00,36.50,7.06,81,0.00,0,6.38,-8.27,19.38,2.10,7.84,0.80,76.4130
960010,-14.06,14.59,13.84,176,0.42,2739,0.00,36.50,7.04,81,0.00,0,6.38,-8.27,19.31,2.10,7.84,0.80,76.4160
960084,-14.06,14.59,13.76,176,0.43,2747,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.3947
960157,-14.06,14.59,13.76,176,0.43,2739,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.62,2.08,7.84,0.80,76.2878
960230,-14.06,14.59,13.76,176,0.42,2751,0.00,36.50,7.04,81,0.00,0,6.38,-8.27,19.38,2.08,7.84,0.80,76.4069
960303,-14.06,14.59,13.76,176,0.43,2738,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.3824
960376,-14.06,14.70,13.84,176,0.42,2742,0.00,36.50,7.02,81,0.00,0,6.38,-8.27,19.31,2.08,7.84,0.80,76.3763
960449,-14.06,14.70,13.76,176,0.42,2740,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.23,2.08,7.84,0.80,76.3947
960523,-14.06,14.59,13.84,176,0.43,2744,0.00,36.50,7.00,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.4435
960595,-14.06,14.70,13.76,176,0.43,2736,0.00,36.50,7.02,81,0.00,0,6.38,-8.27,19.23,2.10,7.84,0.80,76.3458
960669,-14.06,14.81,13.76,176,0.43,2738,0.00,36.50,7.00,81,0.00,0,6.38,-8.27,19.38,2.08,7.84,0.80,76.3855
960742,-14.06,14.70,13.76,176,0.43,2737,0.00,36.50,7.01,81,0.00,0,6.38,-8.27,19.31,2.10,7.84,0.80,76.3733
960815,-14.06,14.59,13.76,176,0.43,2729,0.00,36.50,6.99,81,0.00,0,6.38,-8.27,19.47,2.10,7.84,0.80,76.4313
960888,-14.06,14.59,13.76,176,0.43,2745,0.00,36.50,7.03,81,0.00,0,6.38,-8.27,19.23,2.08,7.84,0.80,76.3580
960961,-14.06,14.59,13.76,176,0.43,2731,0.00,36.50,6.99,81,0.00,0,6.38,-8.27,19.71,2.10,7.84,0.80,76.3611
961033,-14.06,14.70,13.76,176,0.43,2731,0.00,36.50,6.99,81,0.00,0,6.38,-8.27,19.54,2.10,7.84,0.80,76.5411
961106,-14.06,14.59,13.68,176,0.43,2735,0.00,36.50,7.00,81,0.00,0,6.38,-8.13,19.62,2.10,7.84,0.80,76.6357
961180,-14.06,14.70,13.76,176,0.44,2733,0.00,36.50,6.99,81,0.00,0,6.53,-8.13,19.54,2.10,7.84,0.80,76.5472
961252,-14.06,14.59,13.68,176,0.43,2715,0.00,36.50,7.00,81,0.00,0,6.53,-8.13,19.86,2.10,7.84,0.80,76.5808
961326,-14.06,14.59,13.76,176,0.43,2720,0.00,36.50,6.95,81,0.00,0,6.53,-8.13,19.71,2.10,7.84,0.80,76.8219
961400,-14.06,14.70,13.76,176,0.44,2719,0.00,36.50,6.96,81,0.00,0,6.53,-8.13,20.20,2.10,8.24,0.80,76.7242
961472,-14.06,14.70,13.76,176,0.44,2717,0.00,36.50,6.96,81,0.00,0,6.53,-8.13,20.03,2.10,8.24,0.80,76.6876
961545,-14.06,14.59,13.76,176,0.44,2718,0.00,36.50,6.96,81,0.00,0,6.53,-8.13,19.86,2.12,8.24,0.80,76.8585
961617,-14.06,14.59,13.68,176,0.44,2707,0.00,36.50,6.93,81,0.00,0,6.53,-8.13,19.86,2.10,8.24,0.80,76.9501
961692,-14.06,14.59,13.76,176,0.44,2719,0.00,36.50,6.96,81,0.00,0,6.53,-8.13,20.12,2.10,8.24,0.80,76.9592
961764,-14.06,14.70,13.68,176,0.44,2713,0.00,36.50,6.95,81,0.00,0,6.53,-8.13,20.04,2.10,8.24,0.80,77.0172
961837,-14.06,14.59,13.76,176,0.44,2708,0.00,36.50,6.95,81,0.00,0,6.53,-8.13,20.04,2.10,8.24,0.80,76.9867
961910,-14.06,14.70,13.76,176,0.45,2711,0.00,36.50,6.93,81,0.00,0,6.53,-7.98,20.04,2.10,8.24,0.80,77.0752
961982,-14.06,14.70,13.76,176,0.45,2708,0.00,36.50,6.94,81,0.00,0,6.67,-8.13,20.20,2.12,8.24,0.80,77.1851
962055,-14.06,14.59,13.68,176,0.44,2714,0.00,36.50,6.93,81,0.00,0,6.53,-7.98,20.12,2.12,8.24,0.80,77.0874
962129,-14.06,14.59,13.76,176,0.45,2709,0.00,36.50,6.94,81,0.00,0,6.67,-7.98,20.29,2.12,8.24,0.80,77.1271
962203,-14.06,14.59,13.76,176,0.45,2704,0.00,36.50,6.92,81,0.00,0,6.67,-7.98,20.37,2.12,8.24,0.80,77.1362
962276,-14.06,14.70,13.76,176,0.45,2710,0.00,36.50,6.94,81,0.00,0,6.67,-7.98,20.37,2.12,8.24,0.80,77.1606
962348,-14.06,14.59,13.76,176,0.46,2704,0.00,36.50,6.92,81,0.00,0,6.67,-7.98,20.54,2.12,8.24,0.82,77.1637
962422,-14.06,14.59,13.76,176,0.45,2708,0.00,36.50,6.99,81,0.00,0,6.67,-7.98,20.37,2.12,8.24,0.82,77.1088
962496,-14.06,14.59,13.76,176,0.44,2719,0.00,36.50,6.93,81,0.00,0,6.67,-7.98,20.28,2.12,8.24,0.82,77.1484
962567,-14.06,14.59,13.76,176,0.45,2715,0.00,36.50,6.96,81,0.00,0,6.67,-7.98,20.20,2.12,8.24,0.80,77.1362
962641,-14.06,14.70,13.76,176,0.45,2717,0.00,36.50,6.95,81,0.00,0,6.67,-7.98,20.20,2.12,8.24,0.80,77.1606
962715,-14.06,14.70,13.84,176,0.45,2719,0.00,36.50,6.96,81,0.00,0,6.67,-7.98,20.46,2.12,8.24,0.80,77.2064
962786,-14.06,14.70,13.84,176,0.44,2700,0.00,36.50,6.91,81,0.00,0,6.67,-7.98,20.12,2.12,8.24,0.82,77.1881
962860,-14.06,14.59,13.84,176,0.45,2722,0.00,36.50,6.97,81,0.00,0,6.67,-7.98,20.04,2.12,8.24,0.80,77.0935
962933,-14.06,14.70,13.76,176,0.45,2711,0.00,36.50,6.94,81,0.00,0,6.67,-7.98,20.28,2.12,8.24,0.80,77.2247
963006,-14.06,14.81,13.76,176,0.45,2716,0.00,36.50,6.95,81,0.00,0,6.67,-7.98,20.20,2.12,8.24,0.80,77.2858
963079,-14.06,14.70,13.76,176,0.45,2704,0.00,36.50,6.95,81,0.00,0,6.67,-7.98,20.12,2.10,8.24,0.80,77.0813
963151,-14.06,14.59,13.76,176,0.44,2705,0.00,36.50,6.92,81,0.00,0,6.67,-7.98,19.86,2.12,8.24,0.80,77.1149
963226,-14.06,14.70,13.76,176,0.44,2693,0.00,36.50,6.93,81,0.00,0,6.67,-7.98,20.03,2.12,8.24,0.80,77.2034
963298,-14.06,14.70,13.76,176,0.45,2707,0.00,36.50,6.93,81,0.00,0,6.67,-7.98,20.29,2.12,8.24,0.82,77.0905
963373,-14.06,14.70,13.76,176,0.44,2698,0.00,36.50,6.91,81,0.00,0,6.67,-7.98,19.78,2.12,8.24,0.80,76.9745
963444,-14.06,14.59,13.76,176,0.45,2696,0.00,36.50,6.90,81,0.00,0,6.67,-7.98,20.20,2.12,8.24,0.80,77.0966
963517,-14.06,14.70,13.76,176,0.44,2702,0.00,36.50,6.92,81,0.00,0,6.67,-7.98,20.20,2.10,8.24,0.80,77.1179
963590,-14.06,14.70,13.76,176,0.44,2700,0.00,36.50,6.91,81,0.00,0,6.67,-7.98,19.95,2.10,7.84,0.80,76.7944
963664,-14.06,14.70,13.76,176,0.43,2704,0.00,36.50,6.92,81,0.00,0,6.53,-8.13,19.38,2.08,7.84,0.80,76.4954
963736,-14.06,14.47,13.76,176,0.42,2695,0.00,36.50,6.89,81,0.00,0,6.53,-8.27,19.23,2.08,7.45,0.80,76.4008
963809,-14.06,14.59,13.76,176,0.43,2702,0.00,36.50,6.90,81,0.00,0,6.38,-8.27,19.15,2.08,7.45,0.78,76.2115
963883,-14.06,14.81,13.76,176,0.42,2705,0.00,36.50,6.92,81,0.00,0,6.38,-8.42,18.47,2.08,7.45,0.78,75.8545
963955,-14.06,14.70,13.76,176,0.40,2706,0.00,36.50,6.35,81,0.00,0,6.24,-8.42,18.01,2.06,7.06,0.78,75.5371
964029,-14.06,14.59,13.76,176,0.40,2698,0.00,36.50,6.33,81,0.00,0,6.24,-8.42,17.78,2.04,7.06,0.78,75.4242
964101,-14.06,14.70,13.76,176,0.39,2713,0.00,36.50,6.37,81,0.00,0,6.09,-8.56,17.79,2.04,6.67,0.76,75.0916
964175,-14.06,14.81,13.76,176,0.39,2706,0.00,36.50,6.35,81,0.00,0,6.09,-8.56,17.70,2.04,6.67,0.76,74.8871
964248,-14.06,14.70,13.76,176,0.38,2698,0.00,36.50,6.33,81,0.00,0,5.95,-8.71,17.54,2.02,6.67,0.76,74.6979
964321,-14.06,14.47,13.76,176,0.38,2706,0.00,36.00,6.35,81,0.00,0,5.95,-8.71,17.18,2.02,6.67,0.76,74.5178
964394,-14.06,14.59,13.76,176,0.38,2698,0.00,36.00,6.33,81,0.00,0,5.95,-8.85,16.97,2.02,6.67,0.76,74.3103
964466,-14.06,14.70,13.76,176,0.38,2688,0.00,35.50,6.33,81,0.00,0,5.80,-8.85,16.97,2.02,6.27,0.74,74.2126
964540,-14.06,14.59,13.76,176,0.36,2680,0.00,35.00,6.31,81,0.00,0,5.80,-9.00,16.02,2.00,5.88,0.72,73.7061
964612,-14.06,14.70,13.76,176,0.35,2676,0.00,35.00,5.71,81,0.00,0,5.51,-9.14,15.40,1.98,5.10,0.72,73.0957
964686,-14.06,14.59,13.68,176,0.34,2680,0.00,34.00,5.72,81,0.00,0,5.37,-9.29,14.64,1.92,4.71,0.70,72.4518
964759,-14.06,14.70,13.76,176,0.31,2682,0.00,33.00,5.15,81,0.00,0,5.08,-9.58,13.75,1.88,4.31,0.68,71.6522
964832,-14.06,14.81,13.76,176,0.30,2658,0.00,33.00,5.10,81,0.00,0,4.93,-9.72,13.40,1.86,3.92,0.68,71.6583
964906,-14.06,14.93,13.76,176,0.29,2658,0.00,32.50,5.10,81,0.00,0,4.79,-10.01,12.88,1.86,3.92,0.68,71.7102
964978,-14.06,15.04,13.76,176,0.28,2695,0.00,32.00,5.17,81,0.00,0,4.64,-10.01,12.62,1.84,3.92,0.68,71.7072
965051,-14.06,14.93,13.76,176,0.28,2665,0.00,32.00,5.17,81,0.00,0,4.64,-10.16,12.62,1.84,3.92,0.66,71.6675
965124,-14.06,14.70,13.76,176,0.29,2668,0.00,32.00,5.12,81,0.00,0,4.50,-10.16,12.35,1.84,3.92,0.66,71.6675
965197,-14.06,14.81,13.76,176,0.28,2671,0.00,32.00,4.55,81,0.00,0,4.50,-10.16,12.40,1.84,3.92,0.66,71.6522
965271,-14.06,14.59,13.76,176,0.28,2680,0.00,32.00,5.15,81,0.00,0,4.50,-10.16,12.40,1.84,3.92,0.66,71.6858
965345,-14.06,14.59,13.76,176,0.28,2676,0.00,32.00,4.57,81,0.00,0,4.50,-10.16,12.34,1.84,3.92,0.66,71.5942
965417,-14.06,14.59,13.76,176,0.28,2630,0.00,31.50,5.05,81,0.00,0,4.50,-10.16,12.46,1.84,3.92,0.66,71.5973
965489,-14.06,14.59,13.76,176,0.29,2626,0.00,31.50,5.04,81,0.00,0,4.50,-10.16,12.24,1.82,3.92,0.66,71.6095
965564,-14.06,14.59,13.84,176,0.28,2644,0.00,31.50,5.08,81,0.00,0,4.50,-10.16,12.29,1.82,3.53,0.66,71.6858
965636,-14.06,14.47,13.76,176,0.27,2692,0.00,32.00,4.56,81,0.00,0,4.50,-10.30,12.29,1.82,3.53,0.66,71.7072
965709,-14.06,14.36,13.76,176,0.28,2644,0.00,31.50,4.59,81,0.00,0,4.35,-10.30,12.29,1.84,3.53,0.66,71.5729
965782,-14.06,14.59,13.76,176,0.28,2634,0.00,31.50,4.51,81,0.00,0,4.35,-10.30,12.19,1.82,3.53,0.66,71.5363
965855,-14.06,14.59,13.76,176,0.28,2634,0.00,31.00,4.50,81,0.00,0,4.35,-10.30,12.08,1.82,3.53,0.66,71.5698
965929,-14.06,14.59,13.76,176,0.28,2641,0.00,31.50,4.51,81,0.00,0,4.35,-10.30,11.97,1.82,3.53,0.66,71.6553
966001,-14.06,14.47,13.84,176,0.27,2654,0.00,31.50,4.53,81,0.00,0,4.35,-10.30,12.13,1.82,3.53,0.66,71.6278
966074,-14.06,14.59,13.76,176,0.27,2639,0.00,31.00,4.50,81,0.00,0,4.35,-10.30,11.97,1.82,3.53,0.66,71.6095
966147,-14.06,14.47,13.76,176,0.27,2634,0.00,31.50,4.50,81,0.00,0,4.35,-10.30,12.08,1.82,3.53,0.66,71.5576
966220,-14.06,14.59,13.76,176,0.27,2623,0.00,30.50,4.48,81,0.00,0,4.35,-10.30,11.86,1.80,3.53,0.66,71.5332
966294,-14.06,14.59,13.76,176,0.27,2618,0.00,31.00,4.48,81,0.00,0,4.35,-10.30,11.75,1.80,3.14,0.66,71.5515
966366,-14.06,14.59,13.84,176,0.27,2635,0.00,31.00,4.47,81,0.00,0,4.35,-10.45,11.86,1.82,3.14,0.66,71.5973
966439,-14.06,14.59,13.84,176,0.27,2628,0.00,31.00,4.50,81,0.00,0,4.21,-10.45,11.75,1.80,3.14,0.66,71.6003
966512,-14.06,14.59,13.76,176,0.27,2620,0.00,30.50,4.47,81,0.00,0,4.21,-10.45,11.60,1.80,3.14,0.64,71.5118
966585,-14.06,14.59,13.76,176,0.27,2601,0.00,30.50,4.44,81,0.00,0,4.21,-10.45,11.54,1.80,3.14,0.64,71.4752
966658,-14.06,14.70,13.84,176,0.26,2590,0.00,30.50,4.42,81,0.00,0,4.21,-10.45,11.54,1.80,3.14,0.64,71.5454
966731,-14.06,14.70,13.76,176,0.26,2635,0.00,30.50,4.50,81,0.00,0,4.21,-10.45,11.43,1.80,3.14,0.64,71.5668
966804,-14.06,14.70,13.76,176,0.26,2627,0.00,30.50,4.48,81,0.00,0,4.21,-10.45,11.48,1.78,3.14,0.64,71.5118
966877,-14.06,14.70,13.84,176,0.26,2591,0.00,30.00,4.45,81,0.00,0,4.21,-10.45,11.22,1.78,3.14,0.64,71.4752
966950,-14.06,14.59,13.76,176,0.26,2603,0.00,30.50,4.42,81,0.00,0,4.21,-10.45,11.29,1.78,3.14,0.64,71.5027
967024,-14.06,14.59,13.76,176,0.26,2602,0.00,30.00,4.44,81,0.00,0,4.21,-10.45,11.23,1.78,3.14,0.64,71.4722
967097,-14.06,14.70,13.84,176,0.26,2576,0.00,30.00,4.44,81,0.00,0,4.21,-10.45,11.18,1.78,2.75,0.64,71.4813
967170,-14.06,14.59,13.76,176,0.26,2592,0.00,30.00,4.42,81,0.00,0,4.06,-10.59,11.18,1.78,2.75,0.64,71.5149
967243,-14.06,14.70,13.84,176,0.26,2617,0.00,30.50,4.47,81,0.00,0,4.06,-10.59,11.18,1.78,2.75,0.64,71.5027
967316,-14.06,14.70,13.76,176,0.26,2582,0.00,30.00,4.41,81,0.00,0,4.06,-10.59,11.13,1.78,2.75,0.64,71.4508
967390,-14.06,14.70,13.84,176,0.26,2582,0.00,30.00,4.41,81,0.00,0,4.21,-10.45,11.22,1.78,2.75,0.64,71.4478
967463,-14.06,14.70,13.84,176,0.26,2601,0.00,30.00,4.40,81,0.00,0,4.06,-10.59,11.13,1.78,2.75,0.64,71.4844
967536,-14.06,14.70,13.76,176,0.25,2585,0.00,30.00,4.44,81,0.00,0,4.06,-10.59,11.03,1.78,2.75,0.64,71.4264
967609,-14.06,14.59,13.84,176,0.26,2583,0.00,29.50,4.41,81,0.00,0,4.06,-10.59,11.08,1.76,2.75,0.64,71.4752
967681,-14.06,14.70,13.76,176,0.26,2580,0.00,29.50,4.41,81,0.00,0,4.06,-10.59,11.02,1.76,2.75,0.64,71.4325
967755,-14.06,14.81,13.76,176,0.26,2562,0.00,29.50,4.37,81,0.00,0,4.06,-10.59,11.03,1.78,2.75,0.64,71.4600
967827,-14.06,14.70,13.76,176,0.26,2570,0.00,30.00,4.39,81,0.00,0,4.06,-10.59,11.02,1.76,2.75,0.64,71.4050
967901,-14.06,14.59,13.76,176,0.26,2574,0.00,29.50,4.39,81,0.00,0,4.06,-10.59,11.02,1.76,2.75,0.64,71.3989
967974,-14.06,14.70,13.84,176,0.26,2570,0.00,29.50,4.39,81,0.00,0,4.21,-10.45,10.93,1.76,2.75,0.64,71.3837
968046,-14.06,14.70,13.76,176,0.26,2554,0.00,29.50,4.36,81,0.00,0,4.21,-10.59,10.98,1.76,2.75,0.64,71.3654
968120,-14.06,14.59,13.76,176,0.26,2561,0.00,30.00,4.35,81,0.00,0,4.06,-10.45,11.18,1.78,3.14,0.64,71.4264
968193,-14.06,14.70,13.76,176,0.27,2572,0.00,30.50,4.37,81,0.00,0,4.21,-10.45,11.29,1.78,3.53,0.66,71.3959
968266,-14.06,14.59,13.84,176,0.29,2552,0.00,32.00,4.39,81,0.00,0,4.21,-10.16,11.54,1.80,4.71,0.72,71.3806
968338,-14.06,14.70,13.76,176,0.33,2557,0.00,33.00,4.90,81,0.00,0,4.50,-9.87,14.46,1.86,5.88,0.74,71.4539
968412,-14.06,14.70,13.76,176,0.36,2583,0.00,34.50,5.51,81,0.00,0,5.08,-9.58,15.67,1.92,6.27,0.76,71.9910
968486,-14.06,13.90,13.76,176,0.39,2515,0.00,35.50,5.90,81,0.00,0,5.37,-9.29,16.42,2.00,6.67,0.76,72.9248
968558,-14.06,13.78,13.76,176,0.39,2552,0.00,35.50,5.99,81,0.00,0,5.66,-9.00,16.56,2.00,6.67,0.78,73.5352
968631,-14.06,13.67,13.76,176,0.40,2564,0.00,36.00,6.02,81,0.00,0,5.80,-8.85,16.97,2.02,7.06,0.78,74.0875
968705,-14.06,14.01,13.68,176,0.41,2528,0.00,36.00,5.93,81,0.00,0,5.95,-8.71,17.54,2.04,7.06,0.78,74.5209
968777,-14.06,14.59,13.76,176,0.42,2534,0.00,36.00,5.98,81,0.00,0,5.95,-8.56,17.63,2.04,7.45,0.78,74.8444
968851,-14.06,14.70,13.68,176,0.42,2556,0.00,36.00,5.95,81,0.00,0,6.09,-8.56,17.93,2.04,7.45,0.78,74.9023
968925,-14.06,14.70,13.76,176,0.42,2531,0.00,36.00,6.00,81,0.00,0,6.09,-8.42,17.93,2.04,7.45,0.78,75.1648
968997,-14.06,14.70,13.76,176,0.42,2537,0.00,36.00,5.95,81,0.00,0,6.24,-8.42,18.01,2.04,7.45,0.78,75.1709
969071,-14.06,14.81,13.76,176,0.42,2531,0.00,36.00,5.94,81,0.00,0,6.24,-8.42,17.93,2.04,7.45,0.78,75.2777
969144,-14.06,14.93,13.84,176,0.43,2540,0.00,36.00,5.96,81,0.00,0,6.24,-8.42,18.01,2.04,7.45,0.78,75.2930
969217,-14.06,14.93,13.76,176,0.42,2550,0.00,36.00,5.98,81,0.00,0,6.24,-8.42,17.85,2.04,7.45,0.78,75.2350
969289,-14.06,14.81,13.84,176,0.42,2521,0.00,36.00,6.45,81,0.00,0,6.24,-8.42,18.01,2.04,7.45,0.78,75.3479
969362,-14.06,14.81,13.84,176,0.42,2539,0.00,36.00,5.95,81,0.00,0,6.24,-8.42,17.93,2.04,7.45,0.78,75.1953
969435,-14.06,14.81,13.76,176,0.42,2544,0.00,36.00,5.96,81,0.00,0,6.24,-8.42,17.47,2.04,7.06,0.78,75.0824
969509,-14.06,14.81,13.76,176,0.42,2527,0.00,36.00,5.97,81,0.00,0,6.24,-8.42,17.47,2.04,7.06,0.78,75.0427
969581,-14.06,14.93,13.84,176,0.41,2507,0.00,36.00,5.93,81,0.00,0,6.24,-8.42,17.11,2.04,7.06,0.78,74.9725
969655,-14.06,14.81,13.84,176,0.40,2555,0.00,36.50,6.00,81,0.00,0,6.09,-8.56,17.04,2.02,7.06,0.76,74.7406
969728,-14.06,14.70,13.76,176,0.40,2519,0.00,36.00,5.91,81,0.00,0,6.09,-8.56,16.91,2.00,6.67,0.74,74.6490
969801,-14.06,14.81,13.76,176,0.38,2531,0.00,35.50,5.94,81,0.00,0,5.95,-8.71,15.88,1.92,0.39,0.54,72.0856
969874,-14.06,14.81,13.84,176,0.31,2510,0.00,31.50,0.00,81,0.00,0,4.93,-9.72,9.12,1.64,0.00,0.54,71.2708
969947,-14.06,14.47,13.84,176,0.24,2509,0.00,27.00,0.00,81,0.00,0,4.21,-10.74,7.86,1.60,0.00,0.54,71.1731
970019,-14.06,14.70,13.84,176,0.21,2549,0.00,22.50,0.00,81,0.00,0,3.92,-11.03,7.61,1.58,0.00,0.54,71.3898
970094,-14.06,14.93,13.84,176,0.18,2466,0.00,21.00,0.00,81,0.00,0,3.63,-11.17,7.70,1.58,0.00,0.54,71.1823
970166,-14.06,17.92,13.84,176,0.18,2554,0.00,20.00,0.00,81,0.00,0,3.48,-11.17,7.50,1.58,0.00,0.54,71.2860
970239,-14.06,22.74,13.76,176,0.18,2478,0.00,18.00,0.00,81,0.00,0,3.48,-11.17,7.53,1.58,0.00,0.54,71.2433
970312,-14.06,24.69,13.84,176,0.18,2519,0.00,17.00,0.00,81,0.00,0,3.63,-11.03,7.61,1.58,0.00,0.54,71.1853
970385,-14.06,25.38,13.76,176,0.19,2455,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.66,1.58,0.00,0.54,71.2097
970458,-14.06,25.15,13.84,176,0.18,2501,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.45,1.56,0.00,0.54,71.1121
970532,-14.06,23.77,13.84,176,0.18,2445,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.50,1.58,0.00,0.54,71.1578
970604,-14.06,23.54,13.76,176,0.18,2464,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.45,1.56,0.00,0.54,71.0846
970678,-14.06,23.66,13.84,176,0.18,2439,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.45,1.58,0.00,0.54,71.0510
970751,-14.06,23.89,13.76,176,0.19,2409,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.41,1.56,0.00,0.54,71.0297
970823,-14.06,24.00,13.84,176,0.18,2418,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.36,1.56,0.00,0.54,71.0114
970897,-14.06,24.00,13.84,176,0.19,2386,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.37,1.56,0.00,0.54,71.0022
970969,-14.06,23.77,13.84,176,0.18,2374,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.45,1.56,0.00,0.54,70.9381
971043,-14.06,24.00,13.76,176,0.18,2378,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,7.21,1.56,0.00,0.54,70.9137
971115,-14.06,23.66,13.76,176,0.18,2352,0.00,16.50,0.00,81,0.00,0,3.63,-11.03,6.99,1.54,0.00,0.54,70.8740
