Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
269682,-2.34,14.59,13.76,178,0.83,2614,0.00,32.00,12.27,106,0.00,0,12.77,-2.03,36.08,2.50,0.00,16.47,1.08,91.9647
269751,-2.34,14.47,13.76,178,0.83,2615,0.00,32.00,12.27,106,0.00,0,12.77,-2.03,36.07,2.48,0.00,16.47,1.08,92.0593
269827,-2.34,14.70,13.76,178,0.84,2630,0.00,32.00,12.90,106,0.00,0,12.91,-1.89,36.44,2.50,0.00,16.47,1.08,92.1783
269902,-2.34,14.70,13.76,178,0.84,2630,0.00,32.00,12.92,106,0.00,0,12.91,-1.89,36.93,2.50,0.00,16.47,1.08,92.2089
269976,-2.34,14.70,13.76,178,0.85,2633,0.00,32.00,12.91,106,0.00,0,12.91,-1.89,36.93,2.50,0.00,16.47,1.08,92.2699
270053,-2.34,14.70,13.76,178,0.84,2631,0.00,32.00,12.87,106,0.00,0,12.91,-1.74,37.18,2.50,0.00,16.86,1.08,92.3889
270129,-2.34,14.70,13.76,178,0.84,2620,0.00,32.00,12.86,106,0.00,0,13.06,-1.74,36.93,2.52,0.00,16.86,1.08,92.4194
270203,-2.34,14.59,13.76,178,0.86,2624,0.00,32.00,12.88,106,0.00,0,13.06,-1.74,37.18,2.50,0.00,16.86,1.08,92.5110
270279,-2.34,14.70,13.76,178,0.84,2626,0.00,32.00,12.88,106,0.00,0,13.20,-1.60,37.41,2.52,0.00,16.86,1.08,92.5690
270356,-2.34,14.70,13.68,178,0.85,2638,0.00,32.00,12.94,106,0.00,0,13.20,-1.60,37.05,2.52,0.00,16.86,1.08,92.5995
270430,-2.34,14.70,13.76,178,0.86,2640,0.00,32.00,12.97,106,0.00,0,13.20,-1.60,37.29,2.52,0.00,16.86,1.08,92.6605
270508,-2.34,14.81,13.76,178,0.87,2642,0.00,32.00,12.98,106,0.00,0,13.20,-1.60,37.65,2.52,0.00,16.86,1.08,92.7490
270580,-2.34,14.70,13.68,178,0.85,2633,0.00,31.50,12.92,106,0.00,0,13.20,-1.45,38.04,2.52,0.00,16.86,1.08,92.7795
270655,-2.34,14.70,13.76,178,0.86,2632,0.00,31.50,12.92,106,0.00,0,13.35,-1.45,37.90,2.52,0.00,16.86,1.08,92.8711
270733,-2.34,14.70,13.76,178,0.85,2637,0.00,32.00,12.94,106,0.00,0,13.35,-1.45,37.78,2.52,0.00,16.86,1.08,92.8406
270806,-2.34,14.70,13.68,178,0.86,2634,0.00,32.00,12.92,106,0.00,0,13.35,-1.45,37.53,2.52,0.00,16.86,1.08,92.8711
270885,-2.34,14.70,13.68,178,0.87,2649,0.00,32.00,12.99,106,0.00,0,13.35,-1.45,37.78,2.54,0.00,16.86,1.08,92.8711
270974,-2.34,14.81,13.68,178,0.86,2648,0.00,32.00,13.03,106,0.00,0,13.35,-1.45,38.30,2.54,0.00,16.86,1.08,92.9596
271033,-2.34,14.70,13.76,178,0.86,2656,0.00,31.00,13.02,106,0.00,0,13.35,-1.45,38.16,2.52,0.00,16.86,1.08,92.9596
271108,-2.34,14.70,13.76,178,0.86,2656,0.00,31.50,13.03,106,0.00,0,13.35,-1.45,38.17,2.52,0.00,16.86,1.08,92.9901
271186,-2.34,14.81,13.68,178,0.87,2647,0.00,32.00,12.99,106,0.00,0,13.35,-1.45,37.78,2.54,0.00,16.86,1.08,92.9291
271259,-2.34,14.70,13.76,178,0.86,2645,0.00,31.50,12.98,106,0.00,0,13.35,-1.45,38.16,2.54,0.00,16.86,1.08,92.9596
271341,-2.34,14.70,13.68,178,0.87,2644,0.00,31.00,12.98,106,0.00,0,13.35,-1.45,38.43,2.54,0.00,16.86,1.08,93.0206
271411,-2.34,14.70,13.76,178,0.87,2652,0.00,31.50,13.56,106,0.00,0,13.49,-1.31,38.30,2.54,0.00,16.86,1.08,93.0206
271503,-2.34,14.81,13.68,178,0.86,2649,0.00,31.00,13.08,106,0.00,0,13.49,-1.31,40.72,2.54,0.00,16.86,1.08,93.0511
271568,-2.34,14.70,13.68,178,0.88,2666,0.00,32.00,13.66,106,0.00,0,13.49,-1.31,38.84,2.52,0.00,16.86,1.08,93.0786
271636,-2.34,14.70,13.76,178,0.86,2669,0.00,31.00,13.09,106,0.00,0,13.49,-1.31,38.43,2.54,0.00,16.86,1.08,93.0786
271712,-2.34,14.70,13.68,178,0.87,2670,0.00,31.00,13.10,106,0.00,0,13.49,-1.31,38.56,2.54,0.00,16.86,1.08,93.0511
271787,-2.34,14.81,13.76,178,0.88,2674,0.00,30.50,13.12,106,0.00,0,13.49,-1.31,38.70,2.54,0.00,16.86,1.08,93.0786
271862,-2.34,14.70,13.68,178,0.87,2674,0.00,30.50,13.69,106,0.00,0,13.49,-1.31,38.84,2.54,0.00,16.86,1.08,93.1091
271936,-2.34,14.70,13.76,178,0.86,2660,0.00,31.50,13.63,106,0.00,0,13.49,-1.31,38.30,2.54,0.00,16.86,1.08,93.0786
272008,-2.34,14.70,13.68,178,0.87,2662,0.00,30.50,13.64,106,0.00,0,13.49,-1.31,38.70,2.52,0.00,16.86,1.08,93.1396
272087,-2.34,14.81,13.76,178,0.87,2665,0.00,31.00,13.65,106,0.00,0,13.49,-1.31,39.25,2.54,0.00,16.86,1.08,93.1396
272164,-2.34,14.70,13.76,178,0.87,2664,0.00,30.50,13.64,106,0.00,0,13.49,-1.31,38.84,2.54,0.00,16.86,1.08,93.0511
272238,-2.34,14.70,13.68,178,0.87,2672,0.00,31.50,13.68,106,0.00,0,13.49,-1.31,38.98,2.54,0.00,16.86,1.08,93.1091
272340,-2.34,14.70,13.76,178,0.88,2681,0.00,31.00,13.16,106,0.00,0,13.49,-1.31,38.84,2.54,0.00,16.86,1.10,93.1396
272391,-2.34,14.81,13.68,178,0.88,2683,0.00,30.50,13.77,106,0.00,0,13.49,-1.31,39.25,2.54,0.00,16.86,1.10,93.1396
272474,-2.34,14.70,13.76,178,0.89,2690,0.00,31.00,13.76,106,0.00,0,13.49,-1.31,39.53,2.54,0.00,16.86,1.10,93.1702
272540,-2.34,14.70,13.76,178,0.88,2687,0.00,30.50,13.78,106,0.00,0,13.49,-1.31,39.25,2.56,0.00,16.86,1.10,93.1702
272616,-2.34,14.81,13.76,178,0.88,2694,0.00,30.50,13.79,106,0.00,0,13.49,-1.31,39.25,2.54,0.00,16.86,1.10,93.2312
272691,-2.34,14.81,13.68,178,0.88,2696,0.00,30.50,13.81,106,0.00,0,13.64,-1.16,38.98,2.56,0.00,16.86,1.10,93.2312
272773,-2.34,14.81,13.76,178,0.89,2681,0.00,30.50,13.73,106,0.00,0,13.64,-1.16,39.39,2.56,0.00,16.86,1.10,93.3197
272853,-2.34,14.81,13.68,178,0.87,2683,0.00,29.50,13.74,106,0.00,0,13.64,-1.16,39.93,2.56,0.00,16.86,1.10,93.2892
272919,-2.34,14.81,13.76,178,0.88,2693,0.00,31.00,13.76,104,0.00,0,13.64,-1.16,38.98,2.54,0.00,17.25,1.10,93.2587
272993,-2.34,14.70,13.76,178,0.90,2688,0.00,30.50,13.75,104,0.00,0,13.64,-1.16,39.79,2.56,0.00,17.25,1.10,93.3197
273075,-2.34,14.70,13.76,178,0.88,2686,0.00,30.00,13.80,104,0.00,0,13.64,-1.16,39.93,2.56,0.00,16.86,1.10,93.3197
273143,-2.34,14.59,13.76,178,0.89,2692,0.00,30.00,13.78,104,0.00,0,13.64,-1.16,39.53,2.56,0.00,17.25,1.10,93.3197
273220,-2.34,14.70,13.76,178,0.89,2696,0.00,30.50,13.80,104,0.00,0,13.64,-1.16,39.53,2.56,0.00,17.25,1.10,93.4082
273294,-2.34,14.70,13.76,178,0.88,2692,0.00,30.00,13.78,104,0.00,0,13.64,-1.16,39.65,2.56,0.00,17.25,1.10,93.3807
273369,-2.34,14.70,13.68,178,0.90,2711,0.00,30.50,13.91,104,0.00,0,13.64,-1.16,39.93,2.58,0.00,17.25,1.10,93.3502
273451,-2.34,14.59,13.76,178,0.89,2716,0.00,29.50,13.88,104,0.00,0,13.64,-1.16,40.48,2.56,0.00,17.25,1.10,93.3197
273520,-2.34,14.59,13.76,178,0.89,2710,0.00,29.50,13.90,104,0.00,0,13.64,-1.16,40.34,2.56,0.00,17.25,1.10,93.4082
273594,-2.34,14.70,13.76,178,0.88,2720,0.00,30.00,13.93,104,0.00,0,13.64,-1.16,39.79,2.56,0.00,17.25,1.10,93.3807
273670,-2.34,14.70,13.76,178,0.89,2719,0.00,30.50,13.92,104,0.00,0,13.64,-1.16,39.93,2.56,0.00,17.25,1.10,93.3197
273745,-2.34,14.70,13.76,178,0.89,2718,0.00,30.00,13.92,104,0.00,0,13.64,-1.16,40.20,2.56,0.00,17.25,1.10,93.3502
273821,-2.34,14.70,13.76,178,0.88,2715,0.00,30.00,13.90,104,0.00,0,13.64,-1.16,39.93,2.56,0.00,17.25,1.10,93.3502
273896,-2.34,14.70,13.76,178,0.89,2716,0.00,30.50,13.91,104,0.00,0,13.64,-1.16,39.65,2.56,0.00,17.25,1.10,93.3197
273971,-2.34,14.81,13.76,178,0.89,2721,0.00,30.00,13.93,104,0.00,0,13.64,-1.16,39.93,2.56,0.00,17.25,1.10,93.3197
274046,-2.34,14.81,13.76,178,0.89,2720,0.00,30.50,13.93,104,0.00,0,13.64,-1.16,40.06,2.56,0.00,17.25,1.10,93.3197
274123,-2.34,14.81,13.68,178,0.89,2707,0.00,30.50,13.86,104,0.00,0,13.64,-1.31,39.79,2.56,0.00,16.86,1.10,93.2312
274188,-2.34,14.70,13.76,178,0.87,2715,0.00,30.50,13.90,104,0.00,0,13.49,-1.31,40.07,2.56,0.00,16.86,1.10,93.1702
274276,-2.34,14.81,13.68,178,0.87,2715,0.00,31.00,13.90,104,0.00,0,13.49,-1.31,39.53,2.56,0.00,16.86,1.08,93.1396
274348,-2.34,14.70,13.68,178,0.87,2713,0.00,30.50,13.89,104,0.00,0,13.49,-1.31,39.53,2.56,0.00,16.86,1.08,93.1091
274431,-2.34,14.70,13.68,178,0.87,2717,0.00,31.50,13.34,104,0.00,0,13.49,-1.31,39.25,2.56,0.00,16.86,1.08,93.0786
274498,-2.34,14.70,13.76,178,0.87,2719,0.00,30.50,13.33,104,0.00,0,13.49,-1.31,39.25,2.56,0.00,16.86,1.08,93.0206
274576,-2.34,14.70,13.68,178,0.86,2717,0.00,31.50,13.36,104,0.00,0,13.35,-1.45,39.12,2.54,0.00,16.86,1.08,92.9291
274649,-2.34,14.70,13.68,178,0.85,2721,0.00,32.00,13.35,104,0.00,0,13.35,-1.45,38.98,2.54,0.00,16.47,1.08,92.8406
274733,-2.34,14.81,13.76,178,0.86,2724,0.00,32.00,13.37,104,0.00,0,13.20,-1.60,39.25,2.54,0.00,16.47,1.08,92.7490
274800,-2.34,14.93,13.68,178,0.84,2727,0.00,32.00,13.38,104,0.00,0,13.20,-1.60,38.56,2.54,0.00,16.47,1.06,92.5995
274877,-2.34,14.81,13.76,178,0.84,2732,0.00,32.00,13.41,104,0.00,0,13.06,-1.74,38.43,2.54,0.00,16.08,1.06,92.4805
274954,-2.34,14.70,13.68,178,0.82,2725,0.00,32.00,12.82,104,0.00,0,13.06,-1.74,37.53,2.52,0.00,16.08,1.06,92.2699
275027,-2.34,14.81,13.76,178,0.82,2731,0.00,32.50,12.83,104,0.00,0,12.91,-2.03,37.05,2.52,0.00,15.69,1.04,92.2089
275107,-2.34,14.81,13.76,178,0.80,2732,0.00,32.50,12.82,104,0.00,0,12.77,-2.18,37.29,2.52,0.00,15.69,1.04,91.9678
275184,-2.34,14.81,13.68,178,0.79,2733,0.00,32.50,12.24,104,0.00,0,12.62,-2.18,35.83,2.50,0.00,15.29,1.04,91.6473
275252,-2.34,14.70,13.76,178,0.79,2737,0.00,33.00,12.26,104,0.00,0,12.33,-2.47,35.72,2.46,0.00,14.90,1.02,91.3696
275328,-2.34,14.81,13.68,178,0.76,2739,0.00,33.00,12.27,104,0.00,0,12.19,-2.61,35.11,2.46,0.00,14.90,1.02,91.0492
275410,-2.34,14.81,13.76,178,0.74,2737,0.00,33.00,11.68,104,0.00,0,12.04,-2.76,34.88,2.46,0.00,14.51,1.02,90.6830
275484,-2.34,14.81,13.76,178,0.74,2738,0.00,33.50,11.69,104,0.00,0,11.90,-2.90,33.65,2.44,0.00,14.12,1.00,90.4205
275560,-2.34,14.81,13.76,178,0.73,2739,0.00,33.50,11.69,104,0.00,0,11.75,-3.19,33.17,2.44,0.00,14.12,1.00,90.1855
275639,-2.34,14.81,13.76,178,0.72,2734,0.00,34.00,11.67,104,0.00,0,11.61,-3.34,32.93,2.44,0.00,14.12,1.00,89.9414
275705,-2.34,14.81,13.76,178,0.70,2738,0.00,34.00,11.68,104,0.00,0,11.32,-3.48,32.45,2.42,0.00,13.73,0.98,89.7278
275787,-2.34,14.70,13.76,178,0.69,2736,0.00,34.00,11.09,104,0.00,0,11.17,-3.63,31.98,2.40,0.00,13.73,0.98,89.4623
275856,-2.34,14.70,13.76,178,0.69,2737,0.00,34.00,11.09,104,0.00,0,11.03,-3.77,31.22,2.40,0.00,13.33,0.98,89.1632
275930,-2.34,14.70,13.76,178,0.67,2738,0.00,34.00,11.09,104,0.00,0,10.88,-3.92,31.65,2.40,0.00,13.33,0.98,88.8336
276007,-2.34,14.59,13.76,178,0.66,2735,0.00,34.00,10.50,104,0.00,0,10.74,-4.06,30.44,2.38,0.00,12.94,0.96,88.4491
276082,-3.12,14.70,13.76,180,0.66,2735,0.00,34.00,10.51,104,0.00,0,10.59,-4.21,30.00,2.36,0.00,12.94,0.96,88.2233
276161,-3.12,14.70,13.76,180,0.64,2740,0.00,34.00,10.52,104,0.00,0,10.59,-4.35,30.00,2.36,0.00,12.94,0.96,87.8479
276234,-3.12,14.70,13.76,178,0.64,2740,0.00,34.00,10.52,104,0.00,0,10.30,-4.50,29.13,2.36,0.00,12.55,0.94,87.4237
276308,-3.12,14.59,13.76,178,0.62,2741,0.00,34.00,10.53,104,0.00,0,10.16,-4.64,29.13,2.34,0.00,12.55,0.94,87.1033
276380,-3.12,14.70,13.76,180,0.61,2737,0.00,34.50,9.93,104,0.00,0,10.01,-4.79,28.16,2.32,0.00,12.16,0.94,86.5753
276458,-3.12,14.59,13.76,180,0.60,2740,0.00,34.50,9.94,104,0.00,0,9.87,-4.93,28.05,2.30,0.00,12.16,0.92,86.2183
276552,-3.12,14.59,13.84,180,0.59,2741,0.00,34.50,9.94,104,0.00,0,9.72,-5.08,27.22,2.30,0.00,11.76,0.92,85.6903
276610,-5.47,14.70,13.76,180,0.59,2740,0.00,34.50,9.35,104,0.00,0,9.58,-5.37,26.89,2.30,0.00,11.76,0.92,85.5225
276685,-5.47,14.70,13.76,180,0.58,2741,0.00,34.50,9.36,104,0.00,0,9.43,-5.37,26.67,2.28,0.00,11.37,0.92,85.1990
276761,-5.47,14.81,13.76,178,0.57,2740,0.00,34.50,9.35,104,0.00,0,9.29,-5.51,26.12,2.28,0.00,11.37,0.92,84.9182
276844,-5.47,14.81,13.76,178,0.57,2737,0.00,34.50,9.34,104,0.00,0,9.14,-5.66,26.21,2.26,0.00,11.37,0.92,84.5825
276920,-5.47,14.93,13.76,178,0.56,2733,0.00,34.50,8.75,104,0.00,0,9.14,-5.66,25.89,2.26,0.00,11.37,0.90,84.4604
276991,-5.47,14.70,13.76,178,0.56,2735,0.00,34.50,8.74,104,0.00,0,9.00,-5.80,25.37,2.26,0.00,10.98,0.90,84.1766
277065,-5.47,14.70,13.76,180,0.55,2732,0.00,34.50,8.74,104,0.00,0,9.00,-5.95,25.08,2.26,0.00,10.98,0.90,84.0118
277154,-5.47,14.70,13.76,180,0.55,2735,0.00,34.50,8.75,104,0.00,0,8.85,-5.95,24.69,2.26,0.00,10.98,0.90,83.6945
277217,-5.47,14.70,13.76,180,0.54,2729,0.00,34.50,8.73,104,0.00,0,8.85,-5.95,24.51,2.24,0.00,10.98,0.90,83.5388
277288,-5.47,14.81,13.76,178,0.54,2726,0.00,35.00,8.72,104,0.00,0,8.71,-6.09,24.41,2.22,0.00,10.98,0.90,83.3405
277363,-5.47,14.70,13.76,178,0.53,2727,0.00,34.50,8.73,104,0.00,0,8.71,-6.09,24.51,2.24,0.00,10.98,0.90,83.1482
277438,-5.47,14.81,13.76,180,0.53,2728,0.00,35.00,8.73,104,0.00,0,8.56,-6.24,24.13,2.24,0.00,10.59,0.90,82.9620
277519,-5.47,14.70,13.76,180,0.53,2729,0.00,35.00,8.73,104,0.00,0,8.56,-6.24,24.04,2.22,0.00,10.59,0.88,82.8827
277589,-5.47,14.70,13.76,180,0.53,2741,0.00,35.00,8.77,104,0.00,0,8.56,-6.24,24.13,2.22,0.00,10.59,0.88,82.7332
277671,-5.47,14.59,13.76,180,0.52,2743,0.00,35.00,8.78,104,0.00,0,8.42,-6.38,24.13,2.24,0.00,10.59,0.88,82.5897
277742,-5.47,14.47,13.68,180,0.53,2737,0.00,35.00,8.17,104,0.00,0,8.42,-6.38,23.94,2.22,0.00,10.59,0.88,82.5378
277815,-5.47,14.59,13.76,180,0.52,2736,0.00,35.00,8.76,104,0.00,0,8.42,-6.38,23.85,2.22,0.00,10.59,0.88,82.5043
277889,-5.47,14.70,13.68,180,0.52,2738,0.00,35.00,8.18,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.4677
277973,-5.47,14.70,13.76,180,0.52,2738,0.00,35.00,8.75,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.5073
278040,-5.47,14.70,13.68,180,0.53,2733,0.00,35.00,8.18,104,0.00,0,8.42,-6.38,23.36,2.22,0.00,10.59,0.88,82.3578
278116,-5.47,14.70,13.68,180,0.52,2734,0.00,35.00,8.75,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.3792
278190,-5.47,14.70,13.76,180,0.52,2734,0.00,35.00,8.17,104,0.00,0,8.42,-6.38,23.55,2.22,0.00,10.59,0.88,82.2968
278267,-5.47,14.59,13.68,180,0.52,2737,0.00,35.50,8.17,104,0.00,0,8.42,-6.38,23.46,2.22,0.00,10.59,0.88,82.2510
278345,-5.47,14.59,13.76,180,0.52,2736,0.00,35.00,8.17,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.2174
278415,-5.47,14.81,13.68,180,0.52,2734,0.00,35.00,8.77,104,0.00,0,8.42,-6.38,23.65,2.22,0.00,10.59,0.88,82.2266
278493,-5.47,14.59,13.76,180,0.52,2741,0.00,35.00,8.17,104,0.00,0,8.27,-6.53,23.55,2.22,0.00,10.59,0.88,82.3090
278567,-5.47,14.59,13.68,180,0.53,2734,0.00,35.00,8.17,104,0.00,0,8.27,-6.38,23.55,2.22,0.00,10.59,0.88,82.1808
278650,-5.47,14.70,13.68,180,0.52,2734,0.00,35.00,8.75,104,0.00,0,8.42,-6.53,23.74,2.20,0.00,10.59,0.88,82.1564
278720,-5.47,14.70,13.76,180,0.53,2732,0.00,35.00,8.74,104,0.00,0,8.27,-6.53,23.85,2.22,0.00,10.59,0.88,82.1655
278794,-5.47,14.70,13.68,180,0.52,2732,0.00,35.00,8.16,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.2205
278872,-5.47,14.70,13.76,180,0.52,2731,0.00,35.00,8.16,104,0.00,0,8.27,-6.53,23.46,2.22,0.00,10.59,0.88,82.2479
278945,-5.47,14.59,13.68,180,0.52,2730,0.00,35.00,8.14,104,0.00,0,8.42,-6.38,23.74,2.22,0.00,10.59,0.88,82.0740
279023,-5.47,14.59,13.76,180,0.52,2725,0.00,35.00,8.15,104,0.00,0,8.27,-6.53,23.55,2.20,0.00,10.59,0.88,82.1625
279097,-5.47,14.59,13.76,180,0.52,2730,0.00,35.00,8.14,104,0.00,0,8.27,-6.53,23.74,2.22,0.00,10.59,0.88,82.1655
279177,-5.47,14.70,13.76,180,0.52,2723,0.00,35.00,8.13,104,0.00,0,8.27,-6.53,23.36,2.20,0.00,10.59,0.88,82.1259
279246,-5.47,14.81,13.76,180,0.52,2724,0.00,35.50,8.14,104,0.00,0,8.27,-6.53,23.36,2.20,0.00,10.59,0.88,82.0374
279327,-5.47,14.81,13.76,180,0.48,2710,0.00,35.50,8.09,104,0.00,0,8.27,-6.53,23.18,2.20,0.00,10.20,0.84,81.9305
279396,-5.47,14.70,13.76,180,0.44,2711,0.00,35.50,6.92,104,0.00,0,8.13,-6.67,21.81,2.14,0.00,7.84,0.76,80.8380
279471,-5.47,14.13,13.76,180,0.38,2704,0.00,36.00,6.36,104,0.00,0,7.40,-7.40,17.64,2.02,0.00,5.88,0.74,78.3386
279548,-5.47,13.90,13.76,180,0.34,2709,0.00,36.50,5.77,104,0.00,0,6.67,-8.56,14.15,1.94,0.00,5.49,0.72,76.0742
279634,-5.47,13.55,13.68,180,0.31,2700,0.00,35.50,5.18,104,0.00,0,6.24,-9.00,14.02,1.90,0.00,5.49,0.72,74.6185
279699,-5.47,14.13,13.60,180,0.29,2700,0.00,34.50,5.18,104,0.00,0,5.66,-9.14,13.36,1.90,0.00,4.71,0.70,73.9136
279776,-5.47,14.59,13.76,180,0.27,2692,0.00,32.50,4.59,104,0.00,0,5.37,-9.43,12.35,1.82,0.00,3.92,0.64,72.7692
279861,-5.47,14.81,13.68,180,0.23,2671,0.00,32.00,4.56,104,0.00,0,4.93,-9.87,10.58,1.74,0.00,2.35,0.62,71.6858
279925,-5.47,15.04,13.76,180,0.22,2721,0.00,31.50,4.00,104,0.00,0,4.50,-10.30,9.91,1.70,0.00,1.96,0.62,71.8231
280002,-5.47,15.27,13.76,180,0.21,2681,0.00,30.50,4.04,104,0.00,0,4.35,-10.45,9.42,1.70,0.00,1.96,0.60,71.6797
280077,-5.47,15.16,13.68,180,0.21,2702,0.00,30.50,4.03,104,0.00,0,4.21,-10.74,9.16,1.68,0.00,1.96,0.60,71.7499
280154,-5.47,15.16,13.76,180,0.20,2719,0.00,30.50,4.06,104,0.00,0,4.06,-10.88,9.25,1.68,0.00,1.96,0.60,71.7957
280231,-5.47,15.16,13.76,180,0.20,2683,0.00,30.50,4.01,104,0.00,0,3.92,-10.88,9.34,1.68,0.00,1.96,0.60,71.6644
280299,-5.47,15.50,13.76,180,0.21,2711,0.00,30.50,4.05,104,0.00,0,3.92,-10.88,9.12,1.68,0.00,1.96,0.60,71.7560
280377,-5.47,15.39,13.76,180,0.19,2682,0.00,30.50,4.01,104,0.00,0,3.92,-10.88,9.20,1.68,0.00,1.18,0.56,71.7255
280452,-5.47,15.16,13.76,180,0.16,2695,0.00,30.50,0.00,104,0.00,0,3.77,-11.03,8.30,1.60,0.00,0.00,0.54,71.6522
280528,-5.47,15.50,13.60,180,0.16,2693,0.00,28.50,0.00,104,0.00,0,3.63,-11.32,7.09,1.56,0.00,0.00,0.54,71.7041
280605,-5.47,16.65,13.44,180,0.17,2672,0.00,27.00,0.00,104,0.00,0,3.48,-11.32,7.24,1.54,0.00,0.00,0.54,71.6766
280682,-5.47,17.57,13.52,180,0.16,2669,0.00,25.00,0.00,104,0.00,0,3.48,-11.32,7.05,1.56,0.00,0.00,0.54,71.6705
280755,-5.47,20.67,13.44,180,0.16,2661,0.00,21.50,0.00,104,0.00,0,3.48,-11.32,7.09,1.54,0.00,0.00,0.54,71.6858
280828,-5.47,24.58,13.36,180,0.16,2662,0.00,20.00,0.00,104,0.00,0,3.48,-11.32,7.17,1.56,0.00,0.00,0.54,71.6339
280906,-5.47,25.38,13.28,180,0.16,2660,0.00,18.50,0.00,104,0.00,0,3.48,-11.32,7.16,1.54,0.00,0.00,0.54,71.6339
280984,-5.47,25.38,13.36,180,0.16,2665,0.00,17.00,0.00,104,0.00,0,3.48,-11.32,7.12,1.56,0.00,0.00,0.54,71.6522
281050,-5.47,24.58,13.44,180,0.16,2662,0.00,17.00,0.00,104,0.00,0,3.48,-11.32,7.09,1.56,0.00,0.00,0.54,71.6125
281131,-5.47,23.77,13.76,180,0.18,2654,0.00,17.00,0.00,104,0.00,0,3.48,-11.32,7.45,1.56,0.00,0.00,0.56,71.6339
281207,-5.47,24.00,13.68,180,0.19,2654,0.00,17.00,0.00,104,0.00,0,3.63,-11.17,7.89,1.58,0.00,0.78,0.60,71.6339
281281,-5.47,23.89,13.76,180,0.21,2644,0.00,18.00,3.95,104,0.00,0,3.77,-11.03,8.64,1.66,0.00,1.96,0.62,71.5942
281360,-5.47,23.77,13.68,180,0.23,2642,0.00,20.00,3.95,104,0.00,0,3.92,-10.88,9.38,1.68,0.00,2.35,0.64,71.5851
281434,-5.47,23.66,13.76,180,0.24,2638,0.00,22.00,4.49,104,0.00,0,4.06,-10.74,10.17,1.74,0.00,3.14,0.64,71.6095
281517,-5.47,22.74,13.68,180,0.25,2632,0.00,23.50,4.50,104,0.00,0,4.06,-10.59,10.68,1.74,0.00,3.14,0.66,71.5668
281581,-5.47,18.72,13.68,180,0.26,2635,0.00,26.50,4.50,104,0.00,0,4.21,-10.45,11.07,1.76,0.00,3.92,0.68,71.5576
281658,-5.47,16.08,13.76,180,0.28,2630,0.00,29.50,5.05,104,0.00,0,4.50,-10.30,11.61,1.78,0.00,4.31,0.70,71.5729
281734,-5.47,15.62,13.76,180,0.31,2641,0.00,32.00,5.63,104,0.00,0,4.64,-10.16,12.74,1.80,0.00,5.49,0.74,71.5729
281809,-5.47,15.39,13.76,180,0.35,2613,0.00,34.00,5.57,104,0.00,0,4.93,-9.87,13.71,1.90,0.00,6.27,0.78,71.5271
281886,-5.47,15.16,13.76,180,0.39,2630,0.00,35.50,6.17,104,0.00,0,5.37,-9.43,15.47,1.98,0.00,7.45,0.80,73.1262
281961,-5.47,14.59,13.76,180,0.42,2644,0.00,36.50,6.64,104,0.00,0,5.80,-9.00,17.04,2.02,0.00,8.24,0.82,74.3927
282035,-5.47,13.67,13.68,180,0.44,2595,0.00,37.00,6.72,104,0.00,0,6.09,-8.27,18.55,2.06,0.00,8.63,0.84,75.7050
282109,-5.47,14.13,13.68,180,0.47,2618,0.00,36.50,7.26,104,0.00,0,6.53,-7.98,19.95,2.08,0.00,9.41,0.86,77.0020
282187,-5.47,14.36,13.76,180,0.49,2634,0.00,36.50,7.30,104,0.00,0,7.11,-7.69,20.96,2.12,0.00,9.80,0.86,78.1616
282260,-5.47,14.36,13.68,180,0.49,2598,0.00,35.50,7.21,104,0.00,0,7.25,-7.55,21.30,2.14,0.00,10.20,0.88,78.8391
282344,-5.47,14.59,13.76,180,0.50,2612,0.00,35.50,7.24,104,0.00,0,7.40,-7.40,21.30,2.16,0.00,10.20,0.88,79.3549
282412,-5.47,14.70,13.76,180,0.51,2613,0.00,35.50,7.75,104,0.00,0,7.69,-7.11,21.72,2.16,0.00,10.20,0.88,79.8706
282487,-5.47,14.93,13.76,180,0.51,2595,0.00,35.50,7.82,104,0.00,0,7.69,-7.11,22.22,2.16,0.00,10.59,0.88,80.2856
282578,-5.47,15.04,13.84,180,0.53,2618,0.00,35.50,7.86,104,0.00,0,7.84,-6.82,22.60,2.18,0.00,10.59,0.90,80.5847
282648,-5.47,15.04,13.76,180,0.53,2608,0.00,35.50,8.34,104,0.00,0,7.98,-6.67,22.99,2.18,0.00,10.98,0.90,80.8380
