Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
615843,-10.94,14.59,13.76,174,0.46,2555,0.00,35.50,7.09,82,0.00,0,6.96,-7.69,19.86,2.10,8.24,0.80,77.8076
615906,-10.94,14.70,13.76,174,0.47,2551,0.00,35.50,7.07,82,0.00,0,6.96,-7.69,20.12,2.10,8.24,0.80,77.6154
615980,-10.94,14.70,13.76,174,0.47,2554,0.00,36.00,7.08,82,0.00,0,6.96,-7.69,19.86,2.10,8.24,0.80,77.6917
616053,-10.94,14.59,13.84,174,0.47,2550,0.00,35.50,7.07,82,0.00,0,6.96,-7.69,20.03,2.10,8.24,0.80,77.7496
616126,-10.94,14.59,13.84,174,0.47,2562,0.00,36.00,7.06,82,0.00,0,6.96,-7.69,20.12,2.12,8.24,0.80,77.7222
616199,-10.94,14.59,13.76,174,0.50,2547,0.00,35.50,7.07,82,0.00,0,6.96,-7.69,19.95,2.12,8.24,0.80,77.6733
616272,-10.94,14.70,13.76,174,0.46,2549,0.00,36.00,7.09,82,0.00,0,6.96,-7.69,19.95,2.10,8.24,0.80,77.7344
616346,-10.94,14.70,13.76,174,0.47,2555,0.00,36.00,7.09,82,0.00,0,6.96,-7.69,19.71,2.10,8.24,0.80,77.6672
616418,-10.94,14.70,13.76,174,0.46,2555,0.00,36.00,7.09,82,0.00,0,6.96,-7.69,19.62,2.08,8.24,0.80,77.5177
616491,-10.94,14.70,13.76,174,0.46,2556,0.00,36.00,7.09,82,0.00,0,6.96,-7.69,19.54,2.10,8.24,0.80,77.6031
616565,-10.94,14.59,13.76,174,0.46,2546,0.00,35.50,7.06,82,0.00,0,6.96,-7.69,19.78,2.10,8.24,0.80,77.5299
616637,-10.94,14.70,13.84,174,0.46,2559,0.00,36.00,7.10,82,0.00,0,6.96,-7.69,19.54,2.10,8.24,0.80,77.4292
616711,-10.94,14.59,13.76,174,0.45,2560,0.00,36.00,7.10,82,0.00,0,6.96,-7.84,19.47,2.10,8.24,0.80,77.2980
616784,-10.94,14.59,13.84,174,0.46,2572,0.00,36.00,7.07,82,0.00,0,6.82,-7.84,19.38,2.10,8.24,0.80,77.2491
616858,-10.94,14.59,13.68,174,0.46,2550,0.00,36.00,7.10,82,0.00,0,6.82,-7.84,19.55,2.10,7.84,0.80,77.2614
616931,-10.94,14.59,13.84,174,0.46,2560,0.00,36.00,7.08,82,0.00,0,6.82,-7.84,19.54,2.10,7.84,0.80,77.2430
617003,-10.94,14.59,13.76,174,0.45,2552,0.00,36.00,6.57,82,0.00,0,6.82,-7.84,19.47,2.08,7.84,0.80,77.1362
617077,-10.94,14.59,13.76,174,0.45,2561,0.00,36.00,6.56,82,0.00,0,6.82,-7.84,18.92,2.08,7.84,0.80,77.1729
617151,-10.94,14.70,13.76,174,0.45,2550,0.00,36.00,6.53,82,0.00,0,6.82,-7.84,19.31,2.10,7.84,0.80,77.1454
617223,-10.94,14.59,13.76,174,0.45,2554,0.00,36.00,6.54,82,0.00,0,6.82,-7.84,19.23,2.08,7.84,0.80,77.0813
617295,-10.94,14.70,13.84,174,0.44,2556,0.00,36.00,6.54,82,0.00,0,6.82,-7.84,19.23,2.08,7.84,0.80,76.8250
617369,-10.94,14.59,13.76,174,0.45,2561,0.00,36.00,6.57,82,0.00,0,6.82,-7.84,18.92,2.08,7.84,0.80,76.9562
617442,-10.94,14.59,13.84,174,0.45,2568,0.00,36.00,6.53,82,0.00,0,6.82,-7.84,19.23,2.08,7.84,0.80,76.9409
617514,-10.94,14.70,13.76,174,0.45,2550,0.00,36.00,6.55,82,0.00,0,6.82,-7.84,18.91,2.08,7.84,0.80,76.9684
617588,-10.94,14.70,13.76,174,0.44,2560,0.00,36.00,6.55,82,0.00,0,6.82,-7.98,19.23,2.08,7.84,0.80,76.8646
617661,-10.94,14.59,13.76,174,0.44,2560,0.00,36.00,6.57,82,0.00,0,6.67,-7.98,18.91,2.08,7.84,0.80,76.8707
617734,-10.94,14.59,13.76,174,0.44,2566,0.00,36.00,6.57,82,0.00,0,6.67,-7.98,18.92,2.08,7.84,0.80,76.8127
617808,-10.94,14.59,13.76,174,0.44,2555,0.00,36.00,6.54,82,0.00,0,6.67,-7.98,18.92,2.08,7.84,0.80,76.5747
617881,-10.94,14.70,13.76,174,0.44,2557,0.00,36.00,6.55,82,0.00,0,6.67,-7.98,18.91,2.08,7.84,0.80,76.6663
617953,-10.94,14.70,13.84,174,0.46,2570,0.00,36.00,6.58,82,0.00,0,6.67,-7.98,18.77,2.08,7.45,0.80,76.5411
618026,-10.94,14.59,13.76,174,0.45,2572,0.00,36.00,6.57,81,0.00,0,6.67,-7.98,18.55,2.08,7.84,0.80,76.5900
618099,-10.94,14.59,13.76,174,0.44,2568,0.00,36.00,6.54,81,0.00,0,6.67,-8.13,18.92,2.08,7.45,0.80,76.4343
618173,-10.94,14.47,13.84,174,0.44,2554,0.00,36.00,6.55,82,0.00,0,6.53,-7.98,18.69,2.06,7.45,0.80,76.5839
618246,-10.94,14.59,13.76,174,0.41,2560,0.00,36.00,6.58,82,0.00,0,6.67,-8.13,18.92,2.08,7.45,0.80,76.3977
618320,-10.94,14.47,13.76,174,0.44,2563,0.00,36.00,6.56,82,0.00,0,6.53,-8.13,18.62,2.08,7.45,0.80,76.3885
618392,-10.94,14.59,13.76,174,0.44,2568,0.00,36.00,6.57,82,0.00,0,6.53,-8.13,18.85,2.08,7.45,0.80,76.3397
618466,-10.94,14.59,13.76,174,0.47,2554,0.00,36.00,6.54,81,0.00,0,6.53,-8.13,18.55,2.08,7.45,0.80,76.3275
618539,-10.94,14.47,13.76,174,0.44,2560,0.00,36.00,6.55,81,0.00,0,6.53,-8.13,18.62,2.06,7.45,0.80,76.3550
618612,-10.94,14.47,13.84,174,0.44,2574,0.00,36.00,6.55,81,0.00,0,6.53,-8.13,18.62,2.08,7.45,0.80,76.2512
618684,-10.94,14.47,13.92,174,0.43,2560,0.00,36.00,6.58,81,0.00,0,6.53,-8.13,18.91,2.08,7.45,0.80,76.3367
618758,-10.94,14.59,13.76,174,0.41,2572,0.00,36.00,6.54,81,0.00,0,6.53,-8.13,18.55,2.08,7.45,0.80,76.3977
618831,-10.94,14.59,13.84,174,0.44,2555,0.00,36.00,6.53,81,0.00,0,6.53,-8.13,18.62,2.08,7.45,0.80,76.3367
618904,-10.94,14.70,13.76,174,0.44,2552,0.00,36.00,6.61,81,0.00,0,6.53,-8.13,18.77,2.08,7.45,0.80,76.4099
618978,-10.94,14.47,13.84,174,0.43,2555,0.00,36.00,6.54,81,0.00,0,6.53,-8.13,18.69,2.08,7.45,0.80,76.4282
619051,-10.94,14.59,13.76,174,0.44,2569,0.00,36.00,6.58,81,0.00,0,6.53,-8.13,18.69,2.06,7.45,0.80,76.3153
619123,-10.94,14.70,13.76,174,0.43,2540,0.00,36.00,6.50,81,0.00,0,6.53,-8.13,18.69,2.06,7.45,0.80,76.2909
619197,-10.94,14.70,13.76,174,0.44,2559,0.00,36.00,6.55,81,0.00,0,6.53,-8.13,18.47,2.06,7.45,0.80,76.2421
619270,-10.94,14.59,13.76,174,0.44,2560,0.00,36.00,6.56,81,0.00,0,6.53,-8.13,18.62,2.06,7.45,0.80,76.3062
619343,-10.94,14.59,13.76,174,0.47,2563,0.00,36.00,6.61,81,0.00,0,6.53,-8.13,18.77,2.08,7.45,0.80,76.4923
619416,-10.94,14.70,13.76,174,0.41,2581,0.00,36.00,6.53,81,0.00,0,6.53,-8.13,18.40,2.06,7.45,0.80,76.2238
619488,-10.94,14.47,13.84,174,0.43,2550,0.00,36.00,6.57,81,0.00,0,6.53,-8.13,18.47,2.06,7.45,0.80,76.4709
619562,-10.94,14.59,13.76,174,0.44,2565,0.00,36.00,6.56,81,0.00,0,6.53,-8.13,18.40,2.08,7.45,0.80,76.3672
619635,-10.94,14.59,13.76,174,0.44,2574,0.00,36.00,6.59,81,0.00,0,6.53,-8.13,18.55,2.06,7.45,0.80,76.3275
619708,-10.94,14.70,13.76,174,0.44,2572,0.00,36.00,6.58,81,0.00,0,6.53,-8.13,18.77,2.08,7.45,0.80,76.2939
619780,-10.94,14.70,13.76,174,0.44,2554,0.00,36.00,6.54,81,0.00,0,6.53,-8.13,18.77,2.08,7.45,0.80,76.3275
619854,-10.94,14.59,13.76,174,0.44,2557,0.00,36.00,6.57,81,0.00,0,6.53,-8.13,18.85,2.06,7.45,0.80,76.4343
619927,-10.94,14.59,13.76,174,0.41,2565,0.00,36.00,6.58,81,0.00,0,6.53,-8.13,18.85,2.08,7.45,0.80,76.3977
620001,-10.94,14.47,13.76,174,0.41,2572,0.00,36.00,6.58,81,0.00,0,6.53,-8.13,18.40,2.08,7.45,0.80,76.3275
620074,-10.94,14.70,13.68,174,0.44,2569,0.00,36.00,6.54,81,0.00,0,6.53,-8.13,18.69,2.08,7.45,0.80,76.4343
620147,-10.94,14.70,13.76,174,0.44,2555,0.00,36.00,6.54,81,0.00,0,6.53,-7.98,18.85,2.06,7.45,0.80,76.4618
620220,-10.94,14.70,13.76,174,0.44,2566,0.00,36.00,6.57,81,0.00,0,6.67,-7.98,18.92,2.08,7.45,0.80,76.5228
620293,-10.94,14.59,13.84,174,0.44,2566,0.00,36.00,6.57,81,0.00,0,6.67,-7.98,18.92,2.08,7.45,0.80,76.4587
620366,-10.94,14.47,13.76,174,0.45,2558,0.00,36.00,6.55,81,0.00,0,6.67,-7.98,19.07,2.08,7.84,0.80,76.6663
620438,-10.94,14.59,13.76,174,0.45,2554,0.00,36.00,6.54,81,0.00,0,6.67,-7.98,19.16,2.08,7.84,0.80,76.7212
620511,-10.94,14.47,13.84,174,0.45,2559,0.00,36.00,6.58,81,0.00,0,6.67,-7.98,19.38,2.10,7.84,0.80,76.8890
620585,-10.94,14.59,13.76,174,0.46,2570,0.00,36.00,7.09,81,0.00,0,6.67,-7.84,19.15,2.10,7.84,0.80,76.9073
620658,-10.94,14.59,13.76,174,0.46,2558,0.00,36.00,6.56,81,0.00,0,6.82,-7.84,19.78,2.10,7.84,0.80,77.1362
620730,-10.94,14.47,13.68,174,0.44,2562,0.00,36.00,6.54,81,0.00,0,6.82,-7.84,19.62,2.10,7.84,0.80,77.2034
620803,-10.94,14.47,13.76,174,0.46,2555,0.00,36.00,7.07,81,0.00,0,6.82,-7.84,19.71,2.10,8.24,0.80,77.2614
620877,-10.94,14.59,13.76,174,0.47,2574,0.00,36.00,6.59,81,0.00,0,6.82,-7.84,19.71,2.10,8.24,0.80,77.3956
620950,-10.94,14.59,13.76,174,0.46,2566,0.00,36.00,6.57,81,0.00,0,6.96,-7.69,19.70,2.10,8.24,0.80,77.3407
621022,-10.94,14.70,13.76,174,0.47,2563,0.00,36.00,7.11,81,0.00,0,6.96,-7.69,19.86,2.10,8.24,0.80,77.4689
621097,-10.94,14.70,13.84,174,0.46,2558,0.00,36.00,7.09,81,0.00,0,6.96,-7.69,19.86,2.10,8.24,0.82,77.5696
621169,-10.94,14.59,13.76,174,0.47,2559,0.00,36.00,7.16,81,0.00,0,6.96,-7.69,20.12,2.12,8.24,0.82,77.7985
621241,-10.94,14.70,13.84,174,0.48,2582,0.00,35.50,7.10,81,0.00,0,6.96,-7.69,20.04,2.12,8.24,0.82,77.7710
621315,-10.94,14.70,13.76,174,0.48,2560,0.00,35.50,7.12,81,0.00,0,6.96,-7.69,20.28,2.12,8.24,0.82,77.8107
621389,-10.94,14.70,13.76,174,0.47,2566,0.00,35.50,7.09,81,0.00,0,6.96,-7.55,20.28,2.12,8.24,0.82,77.8473
621462,-10.94,14.59,13.76,174,0.48,2558,0.00,35.50,7.09,81,0.00,0,7.11,-7.55,20.46,2.12,8.24,0.82,77.8595
621535,-10.94,14.59,13.84,174,0.48,2577,0.00,35.50,7.15,81,0.00,0,7.11,-7.55,20.54,2.12,8.24,0.82,77.9510
621608,-10.94,14.59,13.76,174,0.48,2565,0.00,35.50,7.11,81,0.00,0,7.11,-7.55,20.54,2.12,8.24,0.82,77.9510
621680,-10.94,14.59,13.76,174,0.48,2571,0.00,35.50,7.13,81,0.00,0,7.11,-7.55,20.45,2.12,8.24,0.82,78.1677
621754,-10.94,14.59,13.84,174,0.49,2563,0.00,35.50,7.11,81,0.00,0,7.11,-7.55,20.63,2.12,8.63,0.82,78.1494
621826,-10.94,14.59,13.76,174,0.49,2562,0.00,35.50,7.15,81,0.00,0,7.11,-7.55,20.87,2.14,8.24,0.82,78.1830
621899,-10.94,14.59,13.76,174,0.49,2578,0.00,35.50,7.14,81,0.00,0,7.11,-7.55,20.71,2.14,8.24,0.82,78.2227
621972,-10.94,14.59,13.76,174,0.49,2573,0.00,35.50,7.15,81,0.00,0,7.11,-7.55,20.88,2.14,8.63,0.82,78.1799
622046,-10.94,14.59,13.84,174,0.48,2578,0.00,35.50,7.10,81,0.00,0,7.11,-7.40,20.71,2.12,8.63,0.82,78.3173
622119,-10.94,14.47,13.76,174,0.48,2559,0.00,35.50,7.11,81,0.00,0,7.25,-7.40,20.71,2.14,8.63,0.82,78.2288
622193,-10.94,14.70,13.76,174,0.48,2577,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,20.87,2.14,8.63,0.82,78.4058
622266,-10.94,14.70,13.76,174,0.49,2573,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,20.96,2.14,8.63,0.82,78.3905
622338,-10.94,14.70,13.76,174,0.49,2574,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,20.87,2.14,8.63,0.82,78.4027
622411,-10.94,14.59,13.76,174,0.49,2563,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,20.87,2.14,8.63,0.82,78.4180
622484,-10.94,14.47,13.76,174,0.49,2566,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,20.79,2.12,8.63,0.82,78.4485
622557,-10.94,14.59,13.76,174,0.49,2582,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.4271
622631,-10.94,14.81,13.76,174,0.49,2573,0.00,35.50,7.18,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.4515
622703,-10.94,14.70,13.76,174,0.49,2588,0.00,35.50,7.09,81,0.00,0,7.25,-7.40,20.96,2.14,8.63,0.82,78.4210
622777,-10.94,14.47,13.76,174,0.49,2575,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.4485
622850,-10.94,14.70,13.76,174,0.49,2564,0.00,35.50,7.11,81,0.00,0,7.25,-7.40,20.96,2.14,8.63,0.82,78.5614
622922,-10.94,14.70,13.76,174,0.49,2580,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.4637
622996,-10.94,14.59,13.76,174,0.49,2577,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,20.79,2.12,8.63,0.82,78.5522
623069,-10.94,14.59,13.76,174,0.49,2569,0.00,35.50,7.11,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.5400
623142,-10.94,14.59,13.76,174,0.49,2564,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.5736
623213,-10.16,14.47,13.76,174,0.49,2574,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6072
623287,-10.16,14.59,13.68,174,0.49,2571,0.00,35.50,7.18,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.5980
623360,-10.16,14.47,13.84,174,0.49,2590,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,20.87,2.14,8.63,0.82,78.6713
623434,-10.16,14.47,13.76,174,0.49,2571,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.14,2.14,8.63,0.82,78.5187
623507,-10.16,14.59,13.76,174,0.49,2568,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,20.96,2.14,8.63,0.82,78.6346
623579,-10.16,14.47,13.76,174,0.49,2575,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,20.87,2.14,8.63,0.82,78.6102
623654,-10.16,14.59,13.76,174,0.49,2577,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.6652
623727,-9.38,14.59,13.76,174,0.49,2578,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.6133
623800,-9.38,14.59,13.76,174,0.49,2568,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.6804
623872,-9.38,14.36,13.76,174,0.50,2571,0.00,35.50,7.13,81,0.00,0,7.25,-7.25,21.22,2.14,8.63,0.82,78.7903
623946,-7.81,14.47,13.76,174,0.49,2571,0.00,35.50,7.15,81,0.00,0,7.40,-7.40,21.30,2.14,8.63,0.82,78.6957
624019,-7.81,14.36,13.76,174,0.49,2579,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.7109
624092,-7.81,14.36,13.76,174,0.50,2566,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6743
624164,-7.81,14.47,13.76,174,0.49,2571,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.6743
624239,-7.81,14.36,13.76,174,0.50,2565,0.00,35.50,7.11,81,0.00,0,7.25,-7.25,21.22,2.14,8.63,0.82,78.7415
624311,-7.81,14.47,13.76,174,0.49,2584,0.00,35.50,7.15,81,0.00,0,7.40,-7.40,21.38,2.14,8.63,0.82,78.6530
624383,-7.81,14.24,13.76,174,0.49,2577,0.00,35.50,7.13,81,0.00,0,7.25,-7.25,21.12,2.14,8.63,0.82,78.7598
624458,-7.81,14.47,13.76,174,0.49,2571,0.00,35.50,7.13,81,0.00,0,7.40,-7.40,21.12,2.14,8.63,0.82,78.7140
624530,-7.81,14.36,13.84,174,0.49,2570,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.38,2.14,8.63,0.82,78.6957
624603,-7.81,14.59,13.76,174,0.50,2569,0.00,35.50,7.18,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.7140
624675,-7.81,14.47,13.76,174,0.49,2574,0.00,35.50,7.14,81,0.00,0,7.25,-7.25,21.22,2.14,8.63,0.82,78.6865
624750,-7.81,14.59,13.84,174,0.52,2576,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.30,2.16,8.63,0.82,78.7140
624823,-7.81,14.59,13.76,174,0.49,2568,0.00,35.50,7.12,81,0.00,0,7.40,-7.25,21.12,2.14,8.63,0.82,78.6621
624896,-7.81,14.47,13.76,174,0.49,2564,0.00,35.50,7.11,81,0.00,0,7.40,-7.40,21.22,2.14,8.63,0.82,78.7415
624968,-7.81,14.47,13.84,174,0.50,2589,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.30,2.14,8.63,0.82,78.6926
625042,-7.81,14.59,13.76,174,0.53,2574,0.00,35.50,7.17,81,0.00,0,7.25,-7.40,21.12,2.16,8.63,0.82,78.7933
625114,-7.81,14.70,13.76,174,0.49,2587,0.00,35.50,7.10,81,0.00,0,7.25,-7.40,21.38,2.14,8.63,0.82,78.6865
625188,-7.81,14.47,13.76,174,0.50,2560,0.00,35.50,7.13,81,0.00,0,7.25,-7.25,21.04,2.14,8.63,0.82,78.6591
625261,-7.81,14.59,13.84,174,0.49,2571,0.00,35.50,7.12,81,0.00,0,7.40,-7.25,21.22,2.14,8.63,0.82,78.7384
625335,-7.81,14.59,13.84,174,0.49,2581,0.00,35.50,7.16,81,0.00,0,7.40,-7.25,21.30,2.16,8.63,0.82,78.6682
625407,-7.81,14.70,13.84,174,0.50,2581,0.00,35.50,7.16,81,0.00,0,7.40,-7.25,21.04,2.14,8.63,0.82,78.6865
625480,-7.81,14.81,13.76,174,0.50,2568,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.7140
625554,-7.81,14.59,13.76,174,0.50,2570,0.00,35.50,7.13,81,0.00,0,7.25,-7.25,21.30,2.14,8.63,0.82,78.7659
625626,-7.81,14.59,13.76,174,0.50,2568,0.00,35.50,7.14,81,0.00,0,7.40,-7.25,21.22,2.14,8.63,0.82,78.6987
625700,-7.81,14.47,13.76,174,0.50,2576,0.00,35.50,7.19,81,0.00,0,7.40,-7.40,20.96,2.14,8.63,0.82,78.7140
625773,-7.81,14.59,13.84,174,0.50,2591,0.00,35.50,7.15,81,0.00,0,7.25,-7.25,21.38,2.14,8.63,0.82,78.7384
625846,-7.81,14.59,13.76,174,0.49,2577,0.00,35.50,7.15,81,0.00,0,7.40,-7.40,21.04,2.14,8.63,0.82,78.6865
625919,-7.81,14.70,13.76,174,0.49,2566,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,20.88,2.14,8.63,0.82,78.6926
625992,-7.81,14.59,13.76,174,0.50,2584,0.00,35.50,7.17,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6957
626066,-7.81,14.59,13.84,174,0.49,2584,0.00,35.50,7.17,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.7018
626139,-7.81,14.59,13.76,174,0.49,2574,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,20.96,2.14,8.63,0.82,78.7384
626211,-7.81,14.59,13.76,174,0.49,2575,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.6346
626285,-7.81,14.70,13.76,174,0.50,2574,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.6163
626357,-7.81,14.70,13.76,174,0.49,2569,0.00,35.50,7.17,81,0.00,0,7.25,-7.40,21.30,2.14,8.63,0.82,78.6957
626431,-7.81,14.70,13.76,174,0.49,2587,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.6621
626506,-7.81,14.59,13.76,174,0.49,2574,0.00,35.50,7.17,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.6957
626576,-7.81,14.70,13.84,174,0.49,2571,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.7323
626649,-7.81,14.47,13.76,174,0.49,2568,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,21.30,2.14,8.63,0.82,78.6530
626724,-7.81,14.59,13.76,174,0.49,2592,0.00,35.50,7.19,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.5461
626795,-7.81,14.59,13.76,174,0.49,2577,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.7079
626869,-7.81,14.59,13.76,174,0.49,2585,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6255
626943,-7.81,14.59,13.76,174,0.49,2572,0.00,35.50,7.15,81,0.00,0,7.25,-7.40,21.22,2.14,8.63,0.82,78.6438
627015,-7.81,14.70,13.76,174,0.49,2577,0.00,35.50,7.12,81,0.00,0,7.25,-7.40,21.12,2.14,8.63,0.82,78.5309
627089,-7.81,14.59,13.76,174,0.49,2566,0.00,35.50,7.18,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6560
627162,-7.81,14.59,13.76,174,0.49,2588,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,21.04,2.14,8.63,0.82,78.6865
627234,-7.81,14.59,13.68,174,0.49,2569,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,20.88,2.14,8.63,0.82,78.5034
627310,-7.81,14.47,13.76,174,0.49,2581,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,21.30,2.14,8.63,0.82,78.5675
627380,-7.81,14.70,13.84,174,0.49,2569,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,20.88,2.14,8.63,0.82,78.6346
627455,-7.81,14.59,13.76,174,0.50,2586,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,21.22,2.16,8.63,0.82,78.6194
627526,-7.81,14.59,13.76,174,0.48,2582,0.00,35.50,7.16,81,0.00,0,7.25,-7.40,21.30,2.14,8.63,0.82,78.5461
627599,-7.81,14.59,13.76,174,0.48,2582,0.00,35.50,7.13,81,0.00,0,7.25,-7.40,20.72,2.14,8.63,0.82,78.5095
627673,-7.81,14.59,13.76,174,0.48,2570,0.00,35.50,7.11,81,0.00,0,7.25,-7.40,20.87,2.12,8.63,0.82,78.4576
627746,-7.81,14.59,13.76,174,0.48,2562,0.00,36.00,7.15,81,0.00,0,7.25,-7.40,20.46,2.12,8.63,0.82,78.4546
627819,-7.81,14.70,13.84,174,0.48,2584,0.00,36.00,7.17,81,0.00,0,7.25,-7.40,23.01,2.12,8.63,0.82,78.4119
627894,-7.81,14.81,13.84,174,0.48,2575,0.00,35.50,7.14,81,0.00,0,7.25,-7.40,18.31,2.12,8.63,0.82,78.2043
627966,-8.59,14.70,13.76,174,0.47,2578,0.00,35.50,7.15,81,0.00,0,7.11,-7.55,20.71,2.12,8.24,0.82,78.2135
628039,-8.59,14.81,13.84,174,0.47,2565,0.00,35.50,7.11,81,0.00,0,7.11,-7.55,20.37,2.12,8.24,0.82,78.1586
628111,-8.59,14.59,13.84,174,0.47,2577,0.00,36.00,7.15,81,0.00,0,7.11,-7.55,20.54,2.12,8.24,0.82,78.0701
628184,-8.59,14.70,13.84,174,0.48,2578,0.00,36.00,7.16,81,0.00,0,7.11,-7.55,20.12,2.12,8.24,0.82,77.9694
628257,-8.59,14.81,13.76,174,0.47,2582,0.00,36.00,7.19,81,0.00,0,7.11,-7.55,20.28,2.12,8.24,0.82,78.0060
628330,-8.59,14.81,13.84,174,0.48,2592,0.00,35.50,7.11,81,0.00,0,7.11,-7.69,20.12,2.12,8.24,0.82,77.8442
628403,-8.59,14.59,13.76,174,0.50,2562,0.00,36.00,7.16,81,0.00,0,6.96,-7.55,20.37,2.12,8.24,0.82,77.8442
628476,-9.38,14.70,13.84,174,0.47,2572,0.00,36.00,7.13,81,0.00,0,7.11,-7.55,20.04,2.10,8.24,0.82,77.9205
628550,-9.38,14.59,13.84,174,0.47,2601,0.00,36.00,6.66,81,0.00,0,6.96,-7.69,19.95,2.12,8.24,0.82,77.7924
628622,-10.94,14.81,13.84,174,0.44,2576,0.00,36.00,7.14,81,0.00,0,6.96,-7.69,20.04,2.10,8.24,0.82,77.8503
628695,-10.94,14.93,13.76,174,0.47,2575,0.00,36.00,7.14,81,0.00,0,6.96,-7.69,20.12,2.12,8.24,0.82,77.7924
628768,-10.94,14.81,13.76,174,0.47,2575,0.00,36.00,7.13,81,0.00,0,6.96,-7.69,20.12,2.12,8.24,0.82,77.8595
628842,-10.94,14.93,13.84,174,0.47,2569,0.00,36.00,6.62,81,0.00,0,6.96,-7.69,20.03,2.12,8.24,0.82,77.8473
628917,-10.94,14.93,13.76,174,0.46,2587,0.00,36.00,6.61,81,0.00,0,6.96,-7.69,20.03,2.10,8.24,0.82,77.6398
628988,-10.94,14.93,13.84,174,0.47,2583,0.00,36.00,7.18,81,0.00,0,6.96,-7.69,19.86,2.12,8.24,0.82,77.7161
629060,-10.94,14.81,13.76,174,0.46,2578,0.00,36.00,7.15,81,0.00,0,6.96,-7.69,20.28,2.12,8.24,0.82,77.7832
629134,-10.94,14.93,13.76,174,0.47,2566,0.00,35.50,7.12,81,0.00,0,6.96,-7.69,20.28,2.12,8.24,0.82,77.7496
